SkillId,,,Rank,Name,OwnerId,,Des,,TipDes,SkillType,,Tags,SkillTypeDes,IsImmediate,BattleStart,IniCd,Cd,ImmediateSkillShowOnly,Energy,UseCondition,MaxLevel,SkillTarget,SkillTargetValue,SkillTargetEffect,SkillTargetEffectShow,LevelSkills,SkillLevelEffectParamRefix,SkillEnergyEffectParamRefix,AutoUseCondition,AutoUsePriority,AutoUseEnergy,AutoSkillTarget,AutoSkillTargetValue,NextSkill,ShowId,Icon
35004622,鼎生即时,,,skillname_35004622,,,skill_des_35004612,,,2,,,,1,0,0,5,,0,0,10,0,0,"350046220,350046221","350046220,350046222",,,,,,,,,,2007127,ui_gw_jineng_zhu
35004623,鼎生奥义,,,skillname_35004623,,,skill_des_35004613,,,3,,,,0,0,0,0,,300,0,10,1,"1,3",350046230,"350046230,350046231,350046232,350046233",,,,,,,,,,2007128,ui_gw_jineng_bao
35004624,鼎生被动,,,skillname_35004624,,,skill_des_35004614,,,4,,,,0,0,0,0,,0,0,10,0,0,"350046240,350046243","350046240,350046241,350046242",,,,,,,,,,,ui_gw_jineng_bei
35004711,命鼠普攻,,,skillname_35004711,,,skill_des_35004711,,,1,,,,0,0,0,0,,0,0,10,1,"1,1",350047110,"350047110,350047111",,,,,,,,,,2007139,ui_gw_jineng_zhu
35004712,命鼠技能,,,skillname_35004712,,,skill_des_35004712,,,2,,,,0,0,0,5,,0,0,10,1,"1,3",350047120,"350047120,350047121,350047122",,,,,,,,,,2007140,ui_gw_jineng_zhu
35004713,命鼠奥义,,,skillname_35004713,,,skill_des_35004713,,,3,,,,0,0,0,0,,300,0,10,"1,0","1,3;0",350047132;350047134,"350047132,350047133",,,,,,,,,,2007141,ui_gw_jineng_bao
35004714,命鼠被动1,,,skillname_35004714,,,skill_des_35004714,,,4,,,,0,0,0,0,,0,0,10,0,0,"350047140,350047141",350047140,,,,,,,,,,,ui_gw_jineng_bei
35004715,命鼠被动2,,,skillname_35004715,,,skill_des_35004715,,,4,,,,0,0,0,0,,0,0,10,0,0,"350047150,350047151,350047133",350047150,,,,,,,,,,,ui_gw_jineng_bei
35004716,命鼠被动3,,,,,,,,,4,,,,0,0,0,0,,0,0,10,0,0,350047133,,,,,,,,,,,,ui_gw_jineng_bei
35004721,命鼠普攻,,,skillname_35004721,,,skill_des_35004721,,,1,,,,0,0,0,0,,0,0,10,1,"1,1",350047210,"350047210,350047211",,,,,,,,,,2007139,ui_gw_jineng_zhu
35004722,命鼠技能,,,skillname_35004722,,,skill_des_35004722,,,2,,,,0,0,0,5,,0,0,10,1,"1,3",350047220,"350047220,350047221,350047222",,,,,,,,,,2007140,ui_gw_jineng_zhu
35004723,命鼠奥义,,,skillname_35004723,,,skill_des_35004723,,,3,,,,0,0,0,0,,300,0,10,"1,0","1,3;0",350047232;350047234,"350047232,350047235",,,,,,,,,,2007141,ui_gw_jineng_bao
35004724,命鼠被动1,,,skillname_35004724,,,skill_des_35004724,,,4,,,,0,0,0,0,,0,0,10,0,0,"350047240,350047241",350047240,,,,,,,,,,,ui_gw_jineng_bei
35004725,命鼠被动2,,,skillname_35004725,,,skill_des_35004725,,,4,,,,0,0,0,0,,0,0,10,0,0,"350047250,350047251,350047233",350047250,,,,,,,,,,,ui_gw_jineng_bei
35004726,命鼠被动3,,,,,,,,,4,,,,0,0,0,0,,0,0,10,0,0,350047233,,,,,,,,,,,,ui_gw_jineng_bei
36000111,黑桃普攻,,,skillname_36000111,,,skill_des_36000111,,,1,,,,0,0,0,0,,0,0,10,1,"1,3",360001110,"360001110,360001111",,,,"999,1;20016,1","1,0",,,,,2007138,ui_gw_jineng_zhu
36000112,黑桃即时,,,skillname_36000112,,,skill_des_36000112,,,2,,,,1,0,0,5,,0,0,10,0,0,360001120,"360001120,360001121",,,,"999,1;20016,1","1,0",,,,,2007135,ui_gw_jineng_zhu
36000113,黑桃即时2,,,skillname_36000113,,,skill_des_36000113,,,2,,,,1,0,0,5,,0,0,10,1,"1,3",360001132,360001132,,,,"999,1;20016,1","0,2",,,,,2007145,ui_gw_jineng_zhu
36000114,黑桃技能2,,,skillname_36000114,,,skill_des_36000114,,,2,,,,0,0,0,5,,0,0,10,1,"1,3",360001140,"360001140,360001141,360001142",,,,"999,1;20016,1","1,0",,,,,2007137,ui_gw_jineng_zhu
36000115,黑桃奥义,,,skillname_36000115,,,skill_des_36000115,,,3,,,,0,0,0,0,,300,0,10,"0,1","0;1,3",360001152;360001150,"360001150,360001151,360001152,360001153",,,,"999,1;20016,1","10,10",300,,,,2007136,ui_gw_jineng_bao
36000116,黑桃被动,,,skillname_36000116,,,skill_des_36000116,,,4,,,,0,0,0,0,,0,0,10,2,"3,6",360001160,360001160,,,,,,,,,,,ui_gw_jineng_bei
36000117,黑桃被动2,,,skillname_36000117,,,skill_des_36000117,,,4,,,,0,0,0,0,,0,0,10,0,0,"360001172,360001173","360001170,360001171",,,,,,,,,,,ui_gw_jineng_bei
36000118,,,,skillname_36000118,,,skill_des_36000118,,,2,,,,0,0,0,0,,0,0,10,1,"1,3","360001170,360001171",,,,,,,,,,,,ui_gw_jineng_zhu
32000121,深渊之境暴食清BUFF技能,,,skillname_32000121,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"320001290,320001291,320001293","320001290,320001292,320001294",,,,"20019,1;999,1","9,0",200,,,,2007003,ui_gw_jineng_bao
32000122,,,,,,,,,,2,,,,0,0,0,0,0,0,0,10,0,0,"320001221,320001222,320001224",,,,,,,,,,,,ui_gw_jineng_zhu
32000123,,,,,,,,,,2,,,,0,0,0,0,0,0,0,10,0,0,"320001231,320001232,320001235",,,,,,,,,,,,ui_gw_jineng_zhu
32000124,,,,,,,,,,2,,,,0,0,0,0,0,0,0,10,0,0,"320001241,320001242,320001235",,,,,,,,,,,,ui_gw_jineng_zhu
32000125,,,,,,,,,,2,,,,0,0,0,0,0,0,0,10,0,0,"320001251,320001252,320001235",,,,,,,,,,,,ui_gw_jineng_zhu
32000126,普攻单体,,,skillname_32000126,,,,,,1,,,,0,0,0,0,0,0,0,10,2,"1,1",320001260,"320001260,320001261,320001262",,,,"20019,1;999,1","0,1",,,,,2007002,ui_gw_jineng_zhu
32000127,AOE群体,,,skillname_32000127,,,,,,3,,,,0,0,0,0,0,200,0,10,"2,0,2","1,3;0;1,3","320001270,320001271;320001276;320001273","320001273,320001274,320001275,320001272",,,,"20019,1;999,1","10,0",200,,,,2007001,ui_gw_jineng_zhu
32000128,,,,skillname_32000128,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"320001280,320002241",320001215,,,,,,,,,,,ui_gw_jineng_bei
32000221,深渊色欲大招,,,skillname_32000221,,,,,,3,,,,0,0,0,0,0,300,0,10,"2,0","1,3;0",320002210;320001215,"320002210,320002212",,,,"20014,1;999,1","9,0",300,,,,2007051,ui_gw_jineng_zhu
32000222,普攻,,,skillname_32000222,,,,,,1,,,,0,0,0,0,0,0,0,10,3,"1,102,1,1,0",320002220,"320002220,320002222,320002223,320002221",,,,"20014,1;999,1","0,1",,,,,2007007,ui_gw_jineng_bao
32000223,被动,,,skillname_32000223,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"320002230,320002231,320002232,320002233,320002234","320002230,320002234,320002235",,,,,,,,,,,ui_gw_jineng_bei
32000224,,,,skillname_32000128,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"320002240,320002241",320002240,,,,,,,,,,,ui_gw_jineng_bei
33000121,深渊西蒙普攻,,,skillname_33000121,,,,,,1,,,,0,0,0,0,0,0,0,10,2,"1,1",330001210,"330001210,330001211,330001212",,,,"20014,1;999,1","0,1",,,,,2007013,ui_gw_jineng_zhu
33000122,,,,skillname_33000122,,,,,,3,,,,0,0,0,0,0,300,0,10,"2,0","1,3;0",330001220;320001215,"330001220,330001221,330001222",,,,"20014,1;999,1","9,0",300,,,,2007015,ui_gw_jineng_bao
33000123,,,,skillname_33000123,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,330001230,330001231,,,,,,,,,,,ui_gw_jineng_bei
33000124,,,,skillname_32000128,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"330001240,330001241",330001240,,,,,,,,,,,
33000321,深渊龙普攻,,,skillname_33000321,,,,,,1,,,,0,0,0,0,0,0,0,10,3,"1,101,2,1,0",330003210,"330003210,330003211",,,,"20020,1;999,1","0,1",,,,,2007106,ui_gw_jineng_zhu
33000322,大招,,,skillname_33000322,,,,,,3,,,,0,0,0,0,0,100,0,10,2,"1,3",330003220,"330003220,330003221",,,,"20020,1;999,1","9,0",100,,,,2007109,ui_gw_jineng_bao
33000323,被动,,,skillname_33000323,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"330003230,330003231,330003232,330003234,330003235","330003230,330003231,330003232,330003233,330003236",,,,,,,,,,,ui_gw_jineng_bei
33000324,反射,,,skillname_33000324,,,,,,2,,,,0,0,0,0,0,0,0,10,2,"1,3",330003236,,,,,,,,,,,,ui_gw_jineng_zhu
33000325,,,,skillname_33000325,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"330003241,330003242",330003240,,,,,,,,,,,
36000121,深渊桃普攻,,,skillname_36000121,,,,,,3,,,,0,0,0,0,0,300,0,10,"2,2","1,3;1,3",360001210;360001213,"360001210,360001211,360001214",,,,"20014,1;999,1","9,0",300,,,,2007136,ui_gw_jineng_zhu
36000122,大招,,,skillname_36000122,,,,,,1,,,,0,0,0,0,0,0,0,10,2,"1,3",360001220,"360001220,360001221,360001222",,,,"20014,1;999,1","0,1",,,,,2007138,ui_gw_jineng_bao
36000123,被动,,,skillname_36000123,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"360001230,360001231","360001230,360001232",,,,,,,,,,,ui_gw_jineng_bei
36000124,被动免疫能量降低，免疫嘲讽,,,skillname_32000128,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"360001240,360001241",330001240,,,,,,,,,,,
33000221,深渊莉莉丝被动,,,skillname_33000221,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"330002230,330002231,330002235,330002238","330002232,330002236",,,,,,,,,,,ui_gw_jineng_bei
33000222,弱破,,,skillname_33000222,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"330002256,330002250","330002250,330002252",,,,,,,,,,,ui_gw_jineng_bei
33000223,全体加buff,,,skillname_33000223,,,,,,2,,,,0,0,0,0,0,0,0,10,2,"2,3",330002251,,,,,,,,,,,,ui_gw_jineng_zhu
33000224,加速减伤,,,skillname_33000224,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"330002260,330002261,330002262,330002263,330002264","330002260,330002261",,,,,,,,,,,ui_gw_jineng_bei
33000225,普攻,,,skillname_33000225,,,,,,1,,,,0,0,0,0,0,0,0,10,3,"1,101,1,1,0,0,0",330002210,"330002210,330002211",,,,"20014,1;999,1","0,1",,,,,2007018,ui_gw_jineng_zhu
33000226,奥义,,,skillname_33000226,,,,,,3,,,,0,0,0,0,0,300,0,10,2,"1,3",330002220,"330002220,330002221",,,,"20014,1;999,1","9,0",300,,,,2007077,ui_gw_jineng_bao
33000227,,,,skillname_33000227,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,330002240,330002240,,,,,,,,,,,ui_gw_jineng_bei
35000741,莉莉丝带的小怪,,,skillname_35000741,,,,,,1,,,,0,0,0,0,0,0,0,10,2,"1,1",350007410,"350007410,350007411",,,,"20014,1;999,1","0,1",,,,,2007047,ui_gw_jineng_zhu
35000742,,,,skillname_35000742,,,,,,3,,,,0,0,0,0,0,300,0,10,2,"1,3","350007440,350007443","350007440,350007441,350007443",,,,"20014,1;999,1","9,0",300,,,,2007048,ui_gw_jineng_bao
35000743,,,,skillname_35000743,,,,,,4,,,,0,0,0,0,0,0,0,10,0,0,"330002256,330002250","330002250,330002252,330002255",,,,,,,,,,,ui_gw_jineng_bei
6330202,魔女受到护盾效果时，增加魔女10%的伤害减免，最多可叠加3层（持续3次行动）,,,,,,,,,4,,,0,0,0,0,0,,0,0,0,0,0,633020211,,,,,,,,,,,,
6330302,魔女每造成一次灵魂解放伤害，攻击力提升10%（持续2次行动）最多叠加3层,,,,,,,,,4,,,0,0,0,0,0,,0,0,0,0,0,633030211,,,,,,,,,,,,
6120102,魔女速度超过220时，额外提升25%的伤害加成,,,,,,,,,4,,,0,0,0,0,0,,0,0,0,0,0,612010211,,,,,,,,,,,,
6120202,魔女入场时，获得100点能量，每回合开始时，额外获得50点能量。,,,,,,,,,4,,,0,0,0,0,0,,0,0,0,0,0,"612020211,612020212",,,,,,,,,,,,
6120302,击破目标弱点护盾时，造成的伤害提升100%，持续1次行动,,,,,,,,,4,,,0,0,0,0,0,,0,0,0,0,0,612030211,,,,,,,,,,,,
6120402,魔女对目标进行治疗时，提升目标10%伤害减免（持续3次行动），最多叠加3层,,,,,,,,,4,,,0,0,0,0,0,,0,0,0,0,0,612040211,,,,,,,,,,,,
6220302,魔女效果命中超过30%时，提升25%的攻击力,,,,,,,,,4,,,0,0,0,0,0,,0,0,0,0,0,"622030211,622030210,622030214",,,,,,,,,,,,
6220602,魔女本场战斗生命首次降低至50%以下时，恢复10%最大生命，恢复200能量值,,,,,,,,,4,,,0,0,0,0,0,,0,0,0,0,0,622060211,,,,,,,,,,,,
310001,律天赋,每携带1位君王，攻击时降低目标弱点防御0.5%，持续1回合,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3100011,"3100010,3100011,3100012",,,,,,,,,,,
310002,律天赋,每携带1位仆从，自身弱破效果提升0.5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3100021,"3100020,3100021",,,,,,,,,,,
310003,律天赋,每携带1位神子，自身穿透效果提升0.5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3100031,"3100030,3100031",,,,,,,,,,,
310004,律天赋,对完全弱点击破的怪物进行攻击时，伤害提升5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3100041,"3100040,3100041,3100042",,,,,,,,,,,
310005,当前生命最高的敌方目标韧性降低5%,,,,,,,,,2,,,0,0,0,0,0,,0,0,10,3,"1,2,1,1,0,0",1000010502,,,,,,,,,,,,
310006,韧性最大值减少5%，持续到战斗结束,,,,,,,,,2,,,0,0,0,0,0,,0,0,10,2,"1,3",1000010702,,,,,,,,,,,,
310007,天赋1-1,每次行动后弱破效果提升2%，最高叠加4层，持续到战斗结束,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000010101,"1000010101,1000010102",,,,,,,,,,,3800001_jn_zj_1_1
310008,天赋1-2,战斗开始时弱破效果提升5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000010201,1000010201,,,,,,,,,,,3800001_jn_zj_1_2
310009,天赋2-1,每次行动前，魔女当前生命大于50%时，本次行动弱破效果提升8%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000010301,"1000010301,1000010302",,,,,,,,,,,3800001_jn_zj_2_1
310010,天赋2-2,每次行动前，魔女当前生命大于50%时，本次行动效果命中提升8%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000010401,"1000010401,1000010402",,,,,,,,,,,3800001_jn_zj_2_2
310011,天赋3-1,自身使用即时技能后，当前生命最高的敌方目标韧性降低5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000010501,"1000010501,1000010502",,,,,,,,,,,3800001_jn_zj_3_1
310012,天赋3-2,战斗开始，自身行动值减少30,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000010601,1000010601,,,,,,,,,,,3800001_jn_zj_3_2
310013,天赋4-1,战斗开始，所有敌方目标韧性最大值减少5%，持续到战斗结束,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000010701,"1000010701,1000010702",,,,,,,,,,,3800001_jn_zj_4_1
310014,天赋4-2,每次对目标施加灼烧/侵蚀/感电时，有10%几率额外再施加1层,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,"1000010801,1000010802,1000010803",1000010801,,,,,,,,,,,3800001_jn_zj_4_2
310015,天赋5-1,灵魂解放下的弱破倍率提升8%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000010901,"1000010901,1000010902",,,,,,,,,,,3800001_jn_zj_5_1
310016,天赋5-2,灵魂解放下的效果命中提升8%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000011001,"1000011001,1000011002",,,,,,,,,,,3800001_jn_zj_5_2
310017,天赋6-1,自身使目标完全弱点击破时，目标行动值增加10,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000011101,1000011101,,,,,,,,,,,3800001_jn_zj_6_1
310018,天赋6-2,攻击拥有负面效果的目标时，目标每有1个不同名称的负面状态，造成韧性伤害提升1%，最高生效10层,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000011201,"1000011201,1000011202",,,,,,,,,,,3800001_jn_zj_6_2
310019,天赋7-1,星痕技能对当前韧性大于50%的目标额外造成20%的韧性伤害,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000011301,"1000011301,1000011302",,,,,,,,,,,3800001_jn_zj_7_1
310020,天赋7-2,律的奥义冷却时间为0,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000011401,1000011401,,,,,,,,,,,3800001_jn_zj_7_2
320001,克罗罗天赋,每携带1位诞生，自身效果命中提升0.5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3200011,"3200010,3200011",,,,,,,,,,,
320002,克罗罗天赋,每携带1位传道，自身治疗效果提升0.5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3200021,"3200020,3200021",,,,,,,,,,,
320003,克罗罗天赋,每携带1位人子，提升1.5%异常抗性,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3200031,"3200030,3200031",,,,,,,,,,,
320004,使我方生命低于50%的魔女伤害减免提升2%,,,,,,,,,2,,,0,0,0,0,0,,0,0,10,2,"2,3,110002,0,500",1000020902,,,,,,,,,,,,
320005,我方当前生命值最低的魔女恢复已损失生命值10%的生命,,,,,,,,,2,,,0,0,0,0,0,,0,0,10,3,"2,2,2,1,0,0",1000021102,,,,,,,,,,,,
320006,为我方生命最低的魔女恢复自身攻击30%的生命,,,,,,,,,2,,,0,0,0,0,0,,0,0,10,3,"2,16,2,1,0,0",1000021202,,,,,,,,,,,,
320007,天赋1-1,每次行动后治疗效果提升2%，最高叠加4层，持续到战斗结束,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000020101,"1000020101,1000020102",,,,,,,,,,,3800002_jn_zj_1_1
320008,天赋1-2,战斗开始时治疗效果提升5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000020201,1000020201,,,,,,,,,,,3800002_jn_zj_1_2
320009,天赋2-1,每次对目标造成常规伤害时，20%概率随机驱散目标1个增益状态,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000020301,1000020301,,,,,,,,,,,3800002_jn_zj_2_1
320010,天赋2-2,每次星痕技能为我方目标时，20%概率随机驱散目标1个负面效果,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000020401,1000020401,,,,,,,,,,,3800002_jn_zj_2_2
320011,天赋3-1,每次使用即时技能后，对目标附加自身攻击10%的护盾,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000020501,1000020502,,,,,,,,,,,3800002_jn_zj_3_1
320012,天赋3-2,每次治疗目标时，过量治疗的20%转化为护盾,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000020601,"1000020601,1000020602",,,,,,,,,,,3800002_jn_zj_3_2
320013,天赋4-1,我方魔女受到常规伤害时，为其回复自身攻击20%的生命，每次行动间隔仅触发1次,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000020701,1000020701,,,,,,,,,,,3800002_jn_zj_4_1
320014,天赋4-2,自身受到常规伤害后，恢复自身2%生命最大值的生命，每次行动间隔最多生效3次,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000020801,1000020801,,,,,,,,,,,3800002_jn_zj_4_2
320015,天赋5-1,每次行动后，使我方生命低于50%的魔女伤害减免提升2%，最高颗叠加5层,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000020901,"1000020901,1000020902",,,,,,,,,,,3800002_jn_zj_5_1
320016,天赋5-2,每次使用星痕技能治疗目标时，使其造成伤害提升1%，最高可叠加10层,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000021001,"1000021001,1000021002",,,,,,,,,,,3800002_jn_zj_5_2
320017,天赋6-1,每当有敌方被完全弱点击破时，使我方当前生命值最低的魔女恢复已损失生命值10%的生命,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000021101,"1000021101,1000021102",,,,,,,,,,,3800002_jn_zj_6_1
320018,天赋6-2,每次行动后，为我方生命最低的魔女恢复自身攻击30%的生命,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000021201,"1000021201,1000021202",,,,,,,,,,,3800002_jn_zj_6_2
320019,天赋7-1,星痕技能对当前生命低于50%的友方目标前，使目标受到治疗效果提升20%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000021301,"1000021301,1000021302",,,,,,,,,,,3800002_jn_zj_7_1
320020,天赋7-2,克罗罗的奥义冷却时间为0,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000021401,1000021401,,,,,,,,,,,3800002_jn_zj_7_2
320021,,对友方释放的过量治疗加护盾,,,,,,,,4,,,0,0,0,0,0,,0,0,10,2,"2,3",1000020602,,,,,,,,,,,,
330001,黑神天赋,每携带1位传道，自身治疗效果提升0.5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3300011,"3300010,3300011",,,,,,,,,,,
330002,黑神天赋,每携带1位神子，提升1%攻击力,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3300021,"3300020,3300021",,,,,,,,,,,
330003,黑神天赋,每携带一位受难，行动后回复1%最大生命值,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3300031,"3300030,3300031",,,,,,,,,,,
330004,天赋1-1,每次行动后攻击提升2%，最高叠加4层，持续到战斗结束,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000030101,"1000030101,1000030102",,,,,,,,,,,3800003_jn_zj_1_1
330005,天赋1-2,战斗开始时攻击提升5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000030201,1000030201,,,,,,,,,,,3800003_jn_zj_1_2
330006,天赋2-1,每次行动前，魔女当前生命大于50%时，本次行动造成伤害提升5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000030301,"1000030301,1000030302",,,,,,,,,,,3800003_jn_zj_2_1
330007,天赋2-2,每次行动前，魔女当前生命大于50%时，本次行动暴击率提升10%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000030401,"1000030401,1000030402",,,,,,,,,,,3800003_jn_zj_2_2
330008,天赋3-1,每次攻击非完全弱破目标时，造成伤害提升8%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000030501,"1000030501,1000030502",,,,,,,,,,,3800003_jn_zj_3_1
330009,天赋3-2,对目标造成常规伤害时，目标每有1种不同名称的负面状态，增加1%额外真实伤害，最高生效5层,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000030601,"1000030601,1000030602",,,,,,,,,,,3800003_jn_zj_3_2
330010,天赋4-1,自身使用即时技能后，使魔女攻击提升6%，持续2次行动,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000030701,"1000030701,1000030702",,,,,,,,,,,3800003_jn_zj_4_1
330011,天赋5-1,每次造成常规伤害时，魔女获得1层【蓄势】，每层蓄势可使下一次灵魂解放状态下技能造成伤害提升5%，使用后状态清除,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000030801,"1000030801,1000030802",,,,,,,,,,,3800003_jn_zj_5_1
330012,天赋5-2,每次受到常规伤害时，效果抵抗提升5%，可叠加5层,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000030901,"1000030901,1000030902",,,,,,,,,,,3800003_jn_zj_5_2
330013,天赋6-1,进入战斗300时序后，魔女暴击提升10%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000031001,1000031001,,,,,,,,,,,3800003_jn_zj_6_1
330014,天赋6-2,进入战斗前200时序魔女受到伤害降低35%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000031101,1000031101,,,,,,,,,,,3800003_jn_zj_6_2
330015,天赋7-1,星痕技能对当前生命低于50%的目标额外造成20%的最终伤害,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000031201,"1000031201,1000031202",,,,,,,,,,,3800003_jn_zj_7_1
330016,天赋7-2,黑神的奥义冷却时间为0,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000031302,1000031302,,,,,,,,,,,3800003_jn_zj_7_2
330017,天赋4-2,自身释放灵魂解放大于3的星痕技能后，魔女攻击提升12%，持续2次行动,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000031401,"1000031401,1000031402",,,,,,,,,,,3800003_jn_zj_4_2
340001,安洁天赋,每携带1位君王，自身回能效率提升0.5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3400011,"3400010,3400011",,,,,,,,,,,
340002,安洁天赋,每携带1位传道，自身治疗效果提升0.5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3400021,"3400020,3400021",,,,,,,,,,,
340003,安洁天赋,每携带1位人子，行动结束后能量回复3点,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,3400031,"3400030,3400031",,,,,,,,,,,
340004,战斗开始，使所有敌方目标攻击降低10%，持续2次行动,,,,,,,,,2,,,0,0,0,0,0,,0,0,10,2,"1,3",1000040602,,,,,,,,,,,,
340005,所有我方魔女行动值减少5,,,,,,,,,2,,,0,0,0,0,0,,0,0,10,2,"2,3",1000041102,,,,,,,,,,,,
340006,友方全体增加1%效果命中、1%效果抵抗，最高叠加20层,,,,,,,,,2,,,0,0,0,0,0,,0,0,10,2,"2,3","1000041206,1000041207",,,,,,,,,,,,
340007,天赋1-1,每次行动后回能效率提升2%，最高叠加4层,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000040101,"1000040101,1000040102",,,,,,,,,,,3800004_jn_zj_1_1
340008,天赋1-2,战斗开始时回能效率提升5%,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000040201,1000040201,,,,,,,,,,,3800004_jn_zj_1_2
340009,天赋2-1,每次受到常规伤害时，获得10点能量,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000040301,1000040301,,,,,,,,,,,3800004_jn_zj_2_1
340010,天赋2-2,每次受到治疗时，获得5点能量,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000040401,1000040401,,,,,,,,,,,3800004_jn_zj_2_2
340011,天赋3-1,每次受到常规伤害时，使目标造成伤害降低10%，持续2次行动,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000040501,"1000040501,1000040502",,,,,,,,,,,3800004_jn_zj_3_1
340012,天赋3-2,战斗开始，使所有敌方目标攻击降低10%，持续2次行动,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000040601,"1000040601,1000040602",,,,,,,,,,,3800004_jn_zj_3_2
340013,天赋4-1,战斗开始，初始能量获得100点,,,,,,,,4,,,0,0,0,0,0,,0,0,10,0,0,1000041301,1000041301,,,,,,,,,,,3800004_jn_zj_4_1
