EffectId,,EffectName,,EffectType,Opportunity,OpportunityDelay,OpportunityInterval,OpportunityParam,OpportunityTarget,OpportunityCondition,SpSender,SpTarget,BuffTarget,CheckHitRate,Rand,Category,Param,ParamLevelGrown,ParamEnergyGrown,ParamRefix,TurnType,TurnValue,TurnParam,TurnTarget,TurnCondition,TriggerTimes,Dispel,BuffDebuff,DamageType,DamageBoardType,BuffAddType,AddMax,BuffClean,Flag,BuffName,BuffDesc,Color,Icon,BuffId,ShowId,DisableAddShow,DisableEffectShow,Mutex
1000050901,天赋5-1,EffectName_1000050901,自身释放灵魂解放大于3的星痕技能时，减少当前50%护盾，对目标造成减少护盾值100%的韧性伤害,1,11,0,0,0,"0,0","102,1,1;40091,300",0,0,0,0,1000,5,"4,350020",0,0,0,3,999,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,
1000050902,,EffectName_1000050902,减少当前50%护盾,1,0,0,0,0,0,0,0,0,0,0,1000,1,"10,110030,0,250,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1000050903,,EffectName_1000050903,,1,0,0,0,0,0,0,0,0,0,0,1000,2,"2,3,-250,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1000051001,天赋5-2,EffectName_1000051001,受到常规伤害后，对自身附加2%生命最大值的护盾，每次行动间隔最多生效3次,1,7,0,0,0,0,"607,1",0,0,0,0,1000,1,"8,0,1001,10,0,0",0,0,0,3,999,0,0,0,"1,3",0,0,0,5,4,0,0,0,0,0,0,0,0,0,,,
1000051101,天赋6-1,EffectName_1000051101,进入战斗前100时序受到的最终伤害减少30%,1,0,0,0,0,0,0,0,0,0,0,1000,2,"3,113,150,0,0",0,0,0,49,100,0,0,0,0,1,1,1013,0,4,0,0,0,BuffName_1013,BuffDesc_1013,0,damage_resist_up,0,4000031,,,
1000051201,天赋6-2,EffectName_1000051201,战斗开始时，对随机1名目标强制进行1次嘲讽,1,0,0,0,0,0,0,0,0,0,0,1000,5,"4,350005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1000051202,,EffectName_1000051202,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"3008,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1000051301,天赋7-1,EffectName_1000051301,免疫1次死亡，魔女恢复30%的生命,1,0,0,0,0,0,0,0,0,0,0,1000,34,"1000,150",0,0,0,3,999,0,0,0,0,0,4,4013,0,4,0,0,0,BuffName_4013,BuffDesc_4013,0,avoid_death,0,4000105,,,
1000051401,天赋7-2,EffectName_1000051401,,1,0,0,0,0,0,0,0,0,0,0,1000,48,"2,-5,2,30000052,30000052",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
501001,赤焰余烬,EffectName_501001,对目标造成常规伤害后，50%概率附加1层灼烧，该效果无视效果抵抗,1,5,0,0,0,4,"607,1",0,1,0,0,250,6,"3001,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
501002,灼痕连锁,EffectName_501002,敌方每次行动后额外触发1次身上的灼烧伤害,1,0,0,0,0,0,0,0,0,1,0,1000,5,"4,5010021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
5010021,,EffectName_5010021,,1,3,0,0,0,0,0,0,0,1,0,1000,20,"1,1,0,4,3001,3001",0,0,0,3,999,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,1
501003,焚烬增幅,EffectName_501003,灼烧的伤害基础效果上限翻倍至100%攻击与10%生命最大值,1,0,0,0,0,0,0,0,0,1,0,1000,41,"1,1,2,1000,0,9,13001,1,1",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,501003,,,,0
5010031,焚烬增幅,EffectName_5010031,(提高灼烧上限),1,0,0,0,0,0,0,0,0,1,0,1000,41,"1,1,2,1000,0,4,13001,1,1",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,501003,,,,0
501004,灼炎蔓延,EffectName_501004,对目标附加灼烧状态时，50%概率额外附加1层灼烧,1,27,0,0,0,4,"13001,1,1",0,2,0,0,500,6,"3001,1,0,0,0",0,0,0,0,0,0,0,0,"6,1",0,0,0,0,4,0,0,0,,,,,0,0,,,0
5010041,灼炎蔓延,EffectName_5010041,（上灼烧）,1,28,0,0,"13001,1",0,0,0,4,1,1,500,6,"3001,1,0,0,0",0,0,0,7,1,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
501101,灼烬余响,EffectName_501101,若目标死亡时含有灼烧状态，则将等额的灼烧状态传递给其他所有敌人,2,"0,2",0,0,0,0,0,0,0,0,0,1000,5,"4,5011011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
5011011,,,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"5011012,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
5011012,,,,1,8,0,0,0,0,0,0,0,0,0,1000,18,"3001,2,1000,999",0,0,0,3,999,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,1
501102,赤焰领域,EffectName_501102,进入战斗时，每名魔女对敌方全体施加2层灼烧状态,1,1,0,0,0,0,0,0,0,1,0,1000,6,"3001,2,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
501103,炎能回馈,EffectName_501103,效果拥有者行动开始时，场上每有1层灼烧，攻击提升1%,1,2,0,0,0,0,0,0,0,1,0,1000,6,"5011031,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
5011031,,EffectName_5011031,（上攻击状态）,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,102,10,5011031,0",0,0,0,3,1,0,0,0,0,0,1,1002,0,1,0,0,0,BuffName_10022,BuffDesc_10022,,atk_up,,4000001,,,0
501104,炎噬之韧,EffectName_501104,效果拥有者行动开始时，每有1层灼烧，韧性最大值减少2%，最高减少50%,1,6,0,0,0,0,0,0,1,1,1,1000,6,"5011041,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
5011041,,EffectName_5011041,(韧性最大值减少),1,2,0,0,0,0,0,0,0,1,0,1000,2,"2,104,-20,501104,0",0,0,0,3,1,0,0,0,0,0,1,1002,0,1,0,0,0,BuffName_10042,BuffDesc_10042,,atk_up,,4000001,,,0
501105,焚寂永续,EffectName_501105,所有魔女附加的灼烧状态持续时间增加1次行动,1,0,0,0,0,0,0,0,0,1,0,1000,41,"1,2,1,1,0,13001,1,1",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,0
502001,侵蚀渗透,EffectName_502001,对目标造成常规伤害后，50%概率附加1层侵蚀，该效果无视效果抵抗,1,5,0,0,0,4,"607,1",0,1,0,0,250,6,"3012,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
502002,蚀痕预兆,EffectName_502002,敌方每次行动前额外触发1次侵蚀伤害,1,0,0,0,0,0,0,0,0,1,0,1000,5,"4,5020021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
5020021,,EffectName_5010021,,1,2,0,0,0,0,0,0,0,1,0,1000,20,"1,1,0,4,3012,3012",0,0,0,3,999,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,1
502003,深蚀共鸣,EffectName_502003,侵蚀的伤害基础效果上限翻倍至50%攻击与100%目标入战防御值,1,0,0,0,0,0,0,0,0,1,0,1000,41,"1,1,2,1000,0,9,13012,1,1",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,502003,,,,0
5020031,,EffectName_5020031,(提高侵蚀上限),1,0,0,0,0,0,0,0,0,1,0,1000,41,"1,1,2,1000,0,4,13012,1,1",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,502003,,,,0
502004,蚀毒增生,EffectName_502004,对目标附加侵蚀状态时，50%概率额外附加1层侵蚀,1,27,0,0,0,4,"13012,1,1",0,2,0,0,500,6,"3012,1,0,0,0",0,0,0,0,0,0,0,0,"6,1",0,0,0,0,4,0,0,0,,,,,0,0,,,0
5020041,,EffectName_5020041,（上侵蚀）,1,28,0,0,,0,0,0,4,1,1,500,6,"3012,1,0,0,0",0,0,0,7,1,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
502101,蚀痕扩散,EffectName_502101,若目标死亡时含有侵蚀状态，则将等额的侵蚀状态传递给其他所有敌人,2,"0,2",0,0,0,0,0,0,0,0,0,1000,5,"4,5021011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
5021011,,,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"5021012,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
5021012,,,,1,8,0,0,0,0,0,0,0,0,0,1000,18,"3012,2,1000,999",0,0,0,3,999,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,1
502102,侵蚀领域,EffectName_502102,进入战斗时，每名魔女对敌方全体施加2层侵蚀状态,1,1,0,0,0,0,0,0,0,1,0,1000,6,"3012,2,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
502103,蚀骨弱化,EffectName_502103,效果拥有者受到常规伤害时，当前攻击者每有1层侵蚀，效果拥有者伤害减免提升2%，最高提升50%,1,6,0,0,0,4,"607,1",2,0,0,0,1000,6,"5021031,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
5021031,,EffectName_5021031,（上伤害减免）,2,0,0,0,0,0,0,0,0,1,0,1000,2,"3,113,20,0,5021031",0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,0,,,0
502104,侵蚀普攻,EffectName_502104,效果拥有者行动开始时，每有1层侵蚀，减少2%弱破抵抗，最高减少50%,1,0,0,0,0,0,0,0,0,1,0,1000,6,"5021041,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
5021041,,EffectName_5021041,（减少弱破抵抗）,2,2,0,0,0,0,0,5,5,1,0,1000,2,"3,110,-20,502104,0",0,0,0,3,999,0,0,0,0,0,2,2010,0,1,0,0,0,BuffName_2010,BuffDesc_5021041,,0,0,0,,,1
502105,蚀痕永续,EffectName_502105,所有魔女附加的侵蚀状态持续时间增加1次行动,1,0,0,0,0,0,0,0,0,1,0,1000,41,"1,2,1,1,0,13012,1,1",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,0
503101,双生萝卜,EffectName_503101,每次行动开始时，自身生命最大值低于50%则对自身附加1层10级的蓝萝卜，若自身生命最大值高于50%则对自身附加1层10级的彩萝卜,1,0,0,0,0,0,0,0,0,1,0,1000,42,"2,5031011,1,5031012,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
5031011,,EffectName_5031011,行动开始前附加蓝萝卜,1,2,0,0,0,0,"110002,500",0,0,1,0,1000,6,"5031013,1,0,0",0,0,0,3,999,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5031012,,EffectName_5031012,行动开始前附加彩萝卜,1,2,0,0,0,0,"110002,0,500",0,0,1,0,1000,6,"50310110,1,0,0",0,0,0,3,999,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5031013,蓝萝卜-红,EffectName_5031013,增加攻击力5（0.5%），持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,102,95,0,0",0,0,0,3,2,0,0,0,0,1,4,301618741,0,2,0,0,0,BuffName_301618741,BuffDesc_5031013,,,5031013,301618741,,,
5031014,蓝萝卜-橙灼烧,EffectName_5031014,灼烧效果加深6%（0.5%）,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,3001,105,0,0",0,0,0,3,2,0,0,0,0,1,0,0,0,2,0,0,0,,,,,5031013,,,,
5031015,蓝萝卜-橙侵蚀,EffectName_5031015,侵蚀效果加深6%（0.5%）,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,3012,105,0,0",0,0,0,3,2,0,0,0,0,1,0,0,0,2,0,0,0,,,,,5031013,,,,
5031016,蓝萝卜-橙感电,EffectName_5031016,感电效果加深6%（0.5%）,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,3005,105,0,0",0,0,0,3,2,0,0,0,0,1,0,0,0,2,0,0,0,,,,,5031013,,,,
5031017,蓝萝卜-黄,EffectName_5031017,暴击5%（0.5%）持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,114,95,0,0",0,0,0,3,2,0,0,0,0,1,0,0,0,2,0,0,0,,,,,5031013,,,,
5031018,彩萝卜-青,EffectName_5031018,全体伤害减免113 5%（0.5%），持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,113,95,0,0",0,0,0,3,2,0,0,0,0,1,4,301618722,0,3,999,0,0,BuffName_301618727,BuffDesc_5031018,,,50310110,301618722,,,
5031019,彩萝卜-紫,EffectName_5031019,增加2.5%（+0.25%）最大生命值的护盾,1,0,0,0,0,0,0,0,0,1,0,1000,1,"8,0,1001,52,0,0",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,50310110,,,,
50310110,彩萝卜-绿4,EffectName_50310110,扣除当前生命,1,3,1,0,0,0,0,0,0,1,0,1000,1,"2,0,110020,81,0,0,0",0,0,0,3,2,0,0,0,0,0,0,0,9,0,0,0,0,,,,,50310110,,,,
50310111,彩萝卜-绿1,EffectName_50310111,全体生命上限增加 5%（0.5%），持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,1,"4,0,110020,95,0,0",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,50310110,,,,
50310112,彩萝卜-绿2,EffectName_50310112,全体当前生命增加 5%（0.5%）,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,101,95,0,0",0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50310110,,,,
503102,萝卜增幅,EffectName_503102,所有萝卜的基础效果翻倍,1,0,0,0,0,0,0,0,0,1,0,1000,41,"2,1,2,1,503102,3,5031021,1,1",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
5031021,萝卜增幅,EffectName_5031021,所有萝卜的基础效果翻倍,1,0,0,0,0,0,0,0,0,1,0,1000,41,"2,1,2,1,503102,4,5031022,1,1",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
503106,萝卜盛宴,EffectName_503106,行动开始时，每拥有一个名称不同的萝卜，提高伤害加成、弱破效率10%，持续1次行动,1,2,0,0,0,0,0,0,0,1,0,1000,6,"5031062,1,5031031,0,0",0,0,0,3,999,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5031061,,EffectName_5031061,,1,2,0,0,0,0,0,0,0,1,0,1000,6,"5031063,1,5031031,0,0",0,0,0,3,999,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5031062,,EffectName_5031062,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,112,100,0,0",0,0,0,3,1,0,0,0,0,1,1,1012,0,4,0,0,0,BuffName_1012,BuffDesc_1012,,,,,,,
5031063,,EffectName_5031063,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,109,100,0,0",0,0,0,3,1,0,0,0,0,1,1,1009,0,4,0,0,0,BuffName_1009,BuffDesc_1009,,,,,,,
503103,萝卜种子,EffectName_503103,进入战斗时，获得1个持续到战斗结束的随机萝卜,1,1,0,0,0,0,0,0,0,1,0,1000,42,"1,50310313,1,50310314,1,50310315,1,50310316,1,50310317,1,50310318,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
5031031,青萝卜,EffectName_5031031,全体伤害减免113 10%（1%），持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,113,190,0,0",,0,0,3,999,0,0,0,0,1,4,301618715,0,3,999,0,0,BuffName_301618715,BuffDesc_301618715,,,,301618715,,,
5031032,紫萝卜1,EffectName_5031032,全体生命上限增加 10%（1%），持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,101,190,0,0",,0,0,3,999,0,0,0,0,1,4,301618720,0,3,999,0,0,BuffName_301618716,BuffDesc_301618716,,,5031032,301618716,,,
5031033,紫萝卜2,EffectName_5031033,全体当前生命增加 10%（1%）,1,0,0,0,0,0,0,0,0,1,0,1000,1,"4,0,110020,190,0,0",,0,0,0,0,0,0,0,0,0,0,0,2,3,999,0,0,,,,,5031032,,,,
5031034,紫萝卜4,EffectName_5031034,扣除当前生命,1,3,1,0,0,0,0,0,0,1,0,1000,1,"2,0,110020,163,0,0,0",,0,0,3,2,0,0,0,0,0,0,0,9,0,0,0,0,,,,,,,,,
5031035,绿萝卜,EffectName_5031035,增加5%（+0.5%）最大生命值的护盾,1,0,0,0,0,0,0,0,0,1,0,1000,1,"8,0,1001,95,0,0",,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,BuffName_301618720,BuffDesc_301618720,,,,301618720,,,
5031036,红萝卜,EffectName_5031036,增加攻击力10（1%），持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,102,190,0,0",,0,0,3,999,0,0,0,0,1,4,301618735,0,2,0,0,0,BuffName_301618735,BuffDesc_301618735,,,,301618735,,,
5031037,橙萝卜灼烧,EffectName_5031037,灼烧效果加深12%（1%）,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,3001,210,0,0",,0,0,3,999,0,0,0,0,1,4,301618736,0,2,0,0,0,BuffName_301618736,BuffDesc_301618736,,,5031037,301618736,,,
5031038,橙萝卜侵蚀,EffectName_5031038,侵蚀效果加深12%（1%）,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,3012,210,0,0",,0,0,3,999,0,0,0,0,1,0,0,0,2,0,0,0,,,,,5031037,,,,
5031039,橙萝卜感电,EffectName_5031039,感电效果加深12%（1%）,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,3005,210,0,0",,0,0,3,999,0,0,0,0,1,0,0,0,2,0,0,0,,,,,5031037,,,,
50310310,黄萝卜,EffectName_50310310,暴击10%（1%）持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,114,190,0,0",,0,0,3,999,0,0,0,0,1,4,301618739,0,2,0,0,0,BuffName_301618739,BuffDesc_301618739,,,,301618739,,,
50310313,附加青萝卜,EffectName_50310313,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"5031031,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
50310314,附加紫萝卜,EffectName_50310314,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"5031032,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
50310315,附加绿萝卜,EffectName_50310315,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"5031035,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
50310316,附加红萝卜,EffectName_50310316,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"5031036,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
50310317,附加橙萝卜,EffectName_50310317,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"5031037,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
50310318,附加黄萝卜,EffectName_50310318,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"50310310,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
503104,萝卜回馈,EffectName_503104,每个萝卜消失时，恢复自身最大生命值5%的生命,1,29,0,0,,4,"503104,1,1",0,0,1,0,1000,1,"3,1001,0,50,0,0",0,0,0,3,999,0,0,0,0,0,0,0,2,4,0,0,0,,,,,,,,,
503105,萝卜连锁,EffectName_503105,自身每有1种不同名称的萝卜对目标造成伤害时追加额外5%的真实伤害,1,5,0,0,0,4,"607,1",5,1,0,0,1000,1,"2,503105,110300,50,0,0,0",0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,,,,,,,,,
504101,混沌侵袭,EffectName_504101,"对目标造成常规伤害后，随机附加1层的侵蚀、灼烧、感电、虚弱、击破、沉默、贯穿、禁疗、定身、晕眩、嘲讽状态,该效果无视抵抗 ",1,5,0,0,0,4,"607,1",0,1,0,0,1000,42,"1,3012,100,3001,100,3005,100,3004,100,3010,100,3003,100,3009,100,3011,100,3008,100,3015,100,3002,100",0,0,0,3,999,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
504102,负面叠加,EffectName_504102,对目标造成常规伤害时，目标每有1层负面状态，追加1%的真实伤害，最高100层,1,5,0,0,0,4,"607,1",0,1,0,0,1000,1,"2,302,504102,10,1,0,0",0,,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,,,,,0,0,,,0
504103,负面余波,EffectName_504103,对目标造成常规伤害时，目标每有1种不同名称的负面状态，增加5%伤害加成,1,4,0,0,0,4,"607,1",2,0,1,0,1000,2,"3,112,50,0,504102",0,,0,5,1,0,0,"607,1",0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
505101,愈疗反噬,EffectName_505101,施加生命回复的技能后，对敌方随机目标造成200%治疗量的真实伤害，该伤害包含治疗溢出,1,12,0,0,0,0,"505104,1",0,0,1,0,1000,5,"4,5051011",,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,0,,,0
5051011,,EffectName_5051011,（造成真实伤害）,1,0,0,0,0,0,0,0,0,1,0,1000,1,"2,5051011,0,2000,0,0,0",0,,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,,,,,0,0,,,0
505102,生命虹吸,EffectName_505102,"受到常规伤害后，恢复自身10%已损失生命值的生命,同时对敌方随机目标造成恢复量的真实伤害",1,7,0,0,0,4,"607,1",0,0,1,0,1000,5,"4,5051021",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5051021,,EffectName_5051021,,1,0,0,0,0,0,0,0,0,1,0,1000,1,"3,110210,0,100,0,0",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,
5051022,,EffectName_5051022,,1,0,0,0,0,0,0,0,0,1,0,1000,1,"2,1032,0,1000,0,0,0",0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,,,,,,,,,
505103,双倍愈疗,EffectName_505103,治疗效果、受到治疗效果属性翻倍,1,"0,44",0,0,0,0,0,0,0,1,0,1000,6,"5051031,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5051031,,EffectName_5051031,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,120,1000,0,0",0,0,0,3,999,0,0,0,0,0,0,0,0,4,0,0,0,,,,,5051031,,,,
5051032,,EffectName_5051032,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,121,1000,0,0",0,0,0,3,999,0,0,0,0,0,0,0,0,4,0,0,0,,,,,5051031,,,,
505104,圣愈强化,EffectName_505104,释放恢复生命的星痕技能时，治疗效果提升100%,1,11,0,0,0,4,"505104,1",0,0,1,0,1000,6,"5051041,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5051041,,,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,120,1000,0,0",0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
505105,愈疗护盾,EffectName_505105,溢出的治疗量100%转化为护盾,1,22,0,0,0,0,0,0,0,1,0,1000,1,"8,110101,0,1000,0,1",0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,,,,,,,,,
506101,弱点裁决,EffectName_506101,对完全弱点击破状态下的目标追加100%的最终伤害,1,4,0,0,0,"4,5","607,1;200050,1",0,0,1,0,1000,6,"5061011,1,0,0",0,0,0,3,999,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5061011,,EffectName_5061011,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,136,1000,0,0",0,0,0,5,1,0,0,0,0,1,1,1036,0,0,0,0,0,BuffName_1036,BuffDesc_1036,,damage_up,,4000158,,,
506102,弱点混沌,EffectName_506102,使目标进入完全弱点击破状态后，同时追加10层灼烧、10层侵蚀、5层感电,1,50,0,0,0,0,0,0,2,1,0,1000,42,"3,5061021,1,5061022,1,5061023,1",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5061021,,EffectName_5061021,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"3001,10,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
5061022,,EffectName_5061022,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"3012,10,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
5061023,,EffectName_5061023,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"3005,5,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
506103,弱点爆发,EffectName_506103,使目标完全弱点击破后不进入晕眩状态，但每次攻击时追加韧性伤害值200%的真实伤害,1,5,0,0,0,4,"607,1",0,2,1,0,1000,1,"2,0,1137,2000,0,0,0",0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,0,0,,,,,,,,,
5061031,,EffectName_5061031,,1,52,0,0,0,0,0,0,2,1,0,1000,10,"350013140,1,1",0,0,0,5,1,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
506104,弱点贯穿,EffectName_506104,使目标完全弱点击破后己方全体攻击提升20%，持续2次行动,1,50,0,0,0,0,0,0,0,1,0,1000,5,"4,5061041",,,,,,,,,,,,,,4,,,,,,,,,,,,
5061041,,EffectName_5061041,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,102,200,0,0",0,0,0,3,2,0,0,0,0,1,1,1002,0,3,999,0,0,BuffName_10022,BuffDesc_10022,,atk_up,,4000001,,,1
506105,弱点引燃,EffectName_506105,使目标完全弱点击破后触发1次目标所拥有的灼烧、侵蚀状态,1,50,0,0,0,0,0,0,2,1,0,1000,42,"2,5061051,1,5061052,1",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,
5061051,,EffectName_5061051,,1,0,0,0,0,0,0,0,0,1,0,1000,20,"1,2,0,4,3001,3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
5061052,,EffectName_5061052,,1,0,0,0,0,0,0,0,0,1,0,1000,20,"1,2,0,4,3012,3012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
506106,弱点余震,EffectName_506106,使目标完全弱点击破后触发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507101,坚盾循环,EffectName_507101,护盾上限提升100%，行动后附加10%生命值最大值的护盾值,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,150,1000,0,0",0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
5071011,,EffectName_5071011,,2,3,0,0,0,0,0,0,0,1,0,1000,1,"8,1001,0,100,0,0",0,,0,3,999,0,0,0,0,0,0,0,5,4,0,0,0,,,,,,,,,
