CardId,,Type,UnlockCondition,CardRank,CardClass,ReleaseQuantity,CardType,SeriesNumber,NumberedBox,Offset,Offset2,BinderCard,BinderCardBack,CardBottom,CardSpine,SpineOpen,CardBottomEffect,CardSurface,CardScale,CardOffset,SpineRotate,CardRasterEffect,ShiningEffect,LightLEffect,CardBack,NumberedBoxGlow ,FrameBloom,FrameGlow,BackGlow,RoleGlow,DropBackEffect,DropLightLeffect
14140091,桃,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014009,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014009_lihui,1.056,"0.259,0.00648,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140092,桃（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014009_zh,CollectTradingCard/ui_card_di_3014009,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3014009_zh_D,1.3,"0.064,-0.271,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150041,耶坦尼亚,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015004,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3015004_lihui,1,"0.079,0,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150042,耶坦尼亚（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015004_zh_01,CollectTradingCard/ui_card_di_3015004,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3015004_zh_01_D,1.3,"0.022,-0.279,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150021,丹妮,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015002,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3015002_lihui,1.56,"0,-0.156,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150022,丹妮（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015002_zh,CollectTradingCard/ui_card_di_3015002,CardBottom/card_3dbackground_orange,0,0,,CardPackage/CardSpecial/card_3015002_zh_D,1.5444,"-0.041,-0.384,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140241,雷雷,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014024,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014024_lihui,0.95,"0.0203,0.0358,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140242,雷雷（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014024_zh_01,CollectTradingCard/ui_card_di_3014024,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3014024_zh_01_D,1.1,"0.006,-0.168,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140251,安普莎,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014025,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014025_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140252,安普莎（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014025_zh_01,CollectTradingCard/ui_card_di_3014025,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3014025_zh_01_D,1.1,"-0.022,-0.124,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140291,贝儿,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014029,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014029_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140292,贝儿（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014029_zh_01,CollectTradingCard/ui_card_di_3014029,CardBottom/card_3dbackground_orange,0,0,,CardPackage/CardSpecial/card_3014029_zh_01_D,1,"0.005,-0.154,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140301,安娜,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014030,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014030_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140302,安娜（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014030_zh_01,CollectTradingCard/ui_card_di_3014030,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3014030_zh_01_D,1.15,"-0.023,-0.196,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150061,希夕莉,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015006,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3015006_lihui,1,"0,-0.0174,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150062,希夕莉（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015006_zh_01,CollectTradingCard/ui_card_di_3015006,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3015006_zh_01_D,1,"0.019,-0.163,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150071,萨拉,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015007,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3015007_lihui,1,"0.0623,-0.06,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150072,萨拉（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015007_zh_01,CollectTradingCard/ui_card_di_3015007,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3015007_zh_01_D,1.15,"0.014,-0.186,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150081,牧,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015008,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,0,0,,lihui/3015008_lihui,1.1,"0.0262,0.0591,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14150082,牧（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3015008_zh_01,CollectTradingCard/ui_card_di_3015008,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3015008_zh_01_D,1,"0.014,-0.128,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160091,吉拉蒂亚,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016009,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016009_lihui,1.5,"0,0.027,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160092,吉拉蒂亚（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016009_1_zh_01,CollectTradingCard/ui_card_di_3016009_1,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3016009_1_zh_01_D,1.1,"0.009,-0.164,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160311,小闪,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016031,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016031_lihui,1.1,"0,0.0766,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160312,小闪（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016031_zh_01,CollectTradingCard/ui_card_di_3016031,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3016031_zh_01_D,1,"0.009,-0.13,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14161301,伊卡洛斯,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016130,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016130_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14161302,伊卡洛斯（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016130_zh_01,CollectTradingCard/ui_card_di_3016130,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3016130_zh_01_D,1.15,"0.036,-0.148,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160201,奈奥米,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016020,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016020_lihui,1.41539,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160202,奈奥米（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016020_zh_01,CollectTradingCard/ui_card_di_3016020,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3016020_zh_01_D,1.158252,"0.005,-0.193,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160203,奈奥米（月下银铃）,1,,41,3,"0,1000;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_301602001,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/301602001_lihui,1.1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160781,昔莱,1,,41,3,"0,1000;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016078,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016078_lihui,1.65888,"0.066,0.056,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14160782,昔莱（站绘）,1,,41,3,"0,1000;2,0;3,0;4,0;5,0","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016078_zh_01,CollectTradingCard/ui_card_di_3016078,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3016078_zh_01_D,1.331,"-0.16,-0.089,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130031,阿涅克丝,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013003,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013003_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130032,阿涅克丝（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013003_zh,CollectTradingCard/ui_card_di_3013003,CardBottom/card_3dbackground_orange,0,0,,CardPackage/CardSpecial/card_3013003_zh_D,1.1,"0,-0.162,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130041,炽爱,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013004,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,lihui/3013004_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130042,炽爱（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013004_zh_01,CollectTradingCard/ui_card_di_3013004,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3013004_zh_01_D,1.15,"-0.045,-0.233,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130043,炽爱（午后闲暇）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_301300401,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,lihui/301300401_lihui,1.056,"0.012,0.081,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130061,水仙,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013006,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013006_lihui,0.85,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130062,水仙（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013006_zh,CollectTradingCard/ui_card_di_3013006,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3013006_zh_D,1.2,"0.081,-0.055,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130191,库萝心,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013019,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013019_lihui,0.95,"0,0.02,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130192,库萝心（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013019_zh,CollectTradingCard/ui_card_di_3013019,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3013019_zh_D,1,"-0.045,-0.141,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140201,阿波菲斯,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014020,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3014020_lihui,1.05,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140202,阿波菲斯（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014020_zh_01,CollectTradingCard/ui_card_di_3014020,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3014020_zh_01_D,1,"0,-0.126,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130151,哀歌,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013015,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_01,0,0,,lihui/3013015_lihui,1,,,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14130152,哀歌（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013015_zh_01,CollectTradingCard/ui_card_di_3013015,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3013015_zh_01_D,1.15,"0.102,-0.127,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140011,普琳普顿,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014001,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014001_lihui,1.1,"0,0.098,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140012,普琳普顿（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014001_zh_01,CollectTradingCard/ui_card_di_3014001,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3014001_zh_01_D,1.15,"-0.012,-0.169,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140021,黛比,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014002,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_pink,0,0,,lihui/3014002_lihui,1,"0,0.071,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140022,黛比(站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014002_zh_01,CollectTradingCard/ui_card_di_3014002,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3014002_zh_01_D,0.9,"0.027,-0.036,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140191,艾什尔,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014019,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014019_lihui,1,"0.092,0,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140192,艾什尔（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014019_zh_01,CollectTradingCard/ui_card_di_3014019,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3014019_zh_01_D,1.2,"0.038,-0.235,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140211,纳菲,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014021,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_02,0,0,,lihui/3014021_lihui,1,"0,0.02,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140212,纳菲（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014021_zh_01,CollectTradingCard/ui_card_di_3014021,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3014021_zh_01_D,1,"0.034,-0.109,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140221,丘吉尔,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014022,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_blue,0,0,,lihui/3014022_lihui,1,"0,0.034,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140261,库萝爱,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014026,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,0,0,,lihui/3014026_lihui,1.2,"0,0.07,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140262,库萝爱（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014026_zh_01,CollectTradingCard/ui_card_di_3014026,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3014026_zh_01_D,1.15,"-0.027,-0.21,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140271,贝拉,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014027,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3014027_lihui,0.8,"-0.079,0.01,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140272,贝拉（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014027_zh_01,CollectTradingCard/ui_card_di_3014027,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3014027_zh_01_D,1,"0,-0.154,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
