Id,,Name,Rank,Type,UesType,TypeName,ItemAttr,MaxOwnCount,MaxNum,UesCondition,Reward,ChoiceReward,AccessHint,AccessId,Param,GainMax,SynthesisConsume,Synthesis,DecomposeConsume,Decompose,TimeLimitType,TimeLimit,LockGm,Icon,Des,function,order,bag
8083,星痕大家族！.II,item_name_8083,1,1016,,0,9001,0,0,,0,0,,0,900083,0,0,0,0,0,0,0,0,5080088_icon,,,1,0
8084,星痕大家族！.III,item_name_8084,1,1016,,0,9001,0,0,,0,0,,0,900084,0,0,0,0,0,0,0,0,5080089_icon,,,1,0
8085,君子爱财,item_name_8085,1,1016,,0,9004,0,0,,0,0,,0,900085,0,0,0,0,0,0,0,0,5080095_icon,,,1,0
8086,虚空冒险家,item_name_8086,1,1016,,0,9004,0,0,,0,0,,0,900086,0,0,0,0,0,0,0,0,5080097_icon,,,1,0
8087,秩序守护人,item_name_8087,1,1016,,0,9004,0,0,,0,0,,0,900087,0,0,0,0,0,0,0,0,5080098_icon,,,1,0
8088,不要贪吃,item_name_8088,1,1016,,0,9003,0,0,,0,0,,0,900088,0,0,0,0,0,0,0,0,5080099_icon,,,1,0
8089,不要贪吃·专家,item_name_8089,1,1016,,0,9006,0,0,,0,0,,0,900089,0,0,0,0,0,0,0,0,5080103_icon,,,1,0
8090,好吃的留到最后,item_name_8090,1,1016,,0,9003,0,0,,0,0,,0,900090,0,0,0,0,0,0,0,0,5080241_icon,,,1,0
8091,好吃的留到最后·专家,item_name_8091,1,1016,,0,9006,0,0,,0,0,,0,900091,0,0,0,0,0,0,0,0,5080242_icon,,,1,0
8092,窈窕淑女,item_name_8092,1,1016,,0,9003,0,0,,0,0,,0,900092,0,0,0,0,0,0,0,0,5080100_icon,,,1,0
8093,窈窕淑女·专家,item_name_8093,1,1016,,0,9006,0,0,,0,0,,0,900093,0,0,0,0,0,0,0,0,5080104_icon,,,1,0
8094,届不到的恋,item_name_8094,1,1016,,0,9003,0,0,,0,0,,0,900094,0,0,0,0,0,0,0,0,5080245_icon,,,1,0
8095,届不到的恋·专家,item_name_8095,1,1016,,0,9006,0,0,,0,0,,0,900095,0,0,0,0,0,0,0,0,5080246_icon,,,1,0
8096,我，即是愤怒,item_name_8096,1,1016,,0,9003,0,0,,0,0,,0,900096,0,0,0,0,0,0,0,0,5080101_icon,,,1,0
8097,我，即是愤怒·专家,item_name_8097,1,1016,,0,9006,0,0,,0,0,,0,900097,0,0,0,0,0,0,0,0,5080105_icon,,,1,0
8098,已经没有什么好害怕了,item_name_8098,1,1016,,0,9003,0,0,,0,0,,0,900098,0,0,0,0,0,0,0,0,5080249_icon,,,1,0
8099,已经没有什么好害怕了·专家,item_name_8099,1,1016,,0,9006,0,0,,0,0,,0,900099,0,0,0,0,0,0,0,0,5080250_icon,,,1,0
8100,一个能打的都没有,item_name_8100,1,1016,,0,9001,0,0,,0,0,,0,900100,0,0,0,0,0,0,0,0,5080112_icon,,,1,0
8101,都退下让我来,item_name_8101,1,1016,,0,9005,0,0,,0,0,,0,900101,0,0,0,0,0,0,0,0,5080133_icon,,,1,0
8102,就交给我吧,item_name_8102,1,1016,,0,9005,0,0,,0,0,,0,900102,0,0,0,0,0,0,0,0,5080134_icon,,,1,0
8103,恕我直言,item_name_8103,1,1016,,0,9005,0,0,,0,0,,0,900103,0,0,0,0,0,0,0,0,5080135_icon,,,1,0
8104,咱家有钱了！,item_name_8104,1,1016,,0,9002,0,0,,0,0,,0,900104,0,0,0,0,0,0,0,0,5080137_icon,,,1,0
8105,我从来不花钱的,item_name_8105,1,1016,,0,9002,0,0,,0,0,,0,900105,0,0,0,0,0,0,0,0,5080138_icon,,,1,0
8106,我就是魔女,item_name_8106,1,1016,,0,9002,0,0,,0,0,,0,900106,0,0,0,0,0,0,0,0,5080195_icon,,,1,0
8107,永远的伙伴,item_name_8107,1,1016,,0,9002,0,0,,0,0,,0,900107,0,0,0,0,0,0,0,0,5080196_icon,,,1,0
8108,可靠的魔女,item_name_8108,1,1016,,0,9002,0,0,,0,0,,0,900108,0,0,0,0,0,0,0,0,5080197_icon,,,1,0
8109,文学少女,item_name_8109,1,1016,,0,9002,0,0,,0,0,,0,900109,0,0,0,0,0,0,0,0,5080198_icon,,,1,0
8110,运动系少女？,item_name_8110,1,1016,,0,9002,0,0,,0,0,,0,900110,0,0,0,0,0,0,0,0,5080199_icon,,,1,0
8111,历史爱好者,item_name_8111,1,1016,,0,9002,0,0,,0,0,,0,900111,0,0,0,0,0,0,0,0,5080411_icon,,,1,0
8112,活泼的邮件管理员,item_name_8112,1,1016,,0,9002,0,0,,0,0,,0,900112,0,0,0,0,0,0,0,0,5080217_icon,,,1,0
8113,没干劲的邮件管理员,item_name_8113,1,1016,,0,9002,0,0,,0,0,,0,900113,0,0,0,0,0,0,0,0,5080218_icon,,,1,0
8114,我只教一次,item_name_8114,1,1016,,0,9002,0,0,,0,0,,0,900114,0,0,0,0,0,0,0,0,5080220_icon,,,1,0
8115,出关,item_name_8115,1,1016,,0,9002,0,0,,0,0,,0,900115,0,0,0,0,0,0,0,0,5080221_icon,,,1,0
8116,这是一场试炼！.I,item_name_8116,1,1016,,0,9002,0,0,,0,0,,0,900116,0,0,0,0,0,0,0,0,5080222_icon,,,1,0
8117,这是一场试炼！.II,item_name_8117,1,1016,,0,9002,0,0,,0,0,,0,900117,0,0,0,0,0,0,0,0,5080223_icon,,,1,0
8118,这是一场试炼！.III,item_name_8118,1,1016,,0,9002,0,0,,0,0,,0,900118,0,0,0,0,0,0,0,0,5080224_icon,,,1,0
8119,这是一场试炼！.IV,item_name_8119,1,1016,,0,9002,0,0,,0,0,,0,900119,0,0,0,0,0,0,0,0,5080225_icon,,,1,0
8120,这是一场试炼！.V,item_name_8120,1,1016,,0,9002,0,0,,0,0,,0,900120,0,0,0,0,0,0,0,0,5080226_icon,,,1,0
8121,这是一场试炼！.VI,item_name_8121,1,1016,,0,9002,0,0,,0,0,,0,900121,0,0,0,0,0,0,0,0,5080227_icon,,,1,0
8122,侍主叫我来巡城！.I,item_name_8122,1,1016,,0,9002,0,0,,0,0,,0,900122,0,0,0,0,0,0,0,0,5080228_icon,,,1,0
8123,侍主叫我来巡城！.II,item_name_8123,1,1016,,0,9002,0,0,,0,0,,0,900123,0,0,0,0,0,0,0,0,5080229_icon,,,1,0
8124,侍主叫我来巡城！.III,item_name_8124,1,1016,,0,9002,0,0,,0,0,,0,900124,0,0,0,0,0,0,0,0,5080230_icon,,,1,0
8125,侍主叫我来巡城！.IV,item_name_8125,1,1016,,0,9002,0,0,,0,0,,0,900125,0,0,0,0,0,0,0,0,5080231_icon,,,1,0
8126,侍主叫我来巡城！.V,item_name_8126,1,1016,,0,9002,0,0,,0,0,,0,900126,0,0,0,0,0,0,0,0,5080232_icon,,,1,0
8127,侍主叫我来巡城！.VI,item_name_8127,1,1016,,0,9002,0,0,,0,0,,0,900127,0,0,0,0,0,0,0,0,5080233_icon,,,1,0
8128,敌羞，吾去脱他衣！.I,item_name_8128,1,1016,,0,9007,0,0,,0,0,,0,900128,0,0,0,0,0,0,0,0,5080234_icon,,,1,0
8129,敌羞，吾去脱他衣！.II,item_name_8129,1,1016,,0,9007,0,0,,0,0,,0,900129,0,0,0,0,0,0,0,0,5080235_icon,,,1,0
8130,敌羞，吾去脱他衣！.III,item_name_8130,1,1016,,0,9007,0,0,,0,0,,0,900130,0,0,0,0,0,0,0,0,5080236_icon,,,1,0
8131,敌羞，吾去脱他衣！.IV,item_name_8131,1,1016,,0,9007,0,0,,0,0,,0,900131,0,0,0,0,0,0,0,0,5080237_icon,,,1,0
8132,敌羞，吾去脱他衣！.V,item_name_8132,1,1016,,0,9007,0,0,,0,0,,0,900132,0,0,0,0,0,0,0,0,5080238_icon,,,1,0
8133,敌羞，吾去脱他衣！.VI,item_name_8133,1,1016,,0,9007,0,0,,0,0,,0,900133,0,0,0,0,0,0,0,0,5080239_icon,,,1,0
8134,音乐发烧友.I,item_name_8134,1,1016,,0,9001,0,0,,0,0,,0,900134,0,0,0,0,0,0,0,0,5080143_icon,,,1,0
8135,音乐发烧友.II,item_name_8135,1,1016,,0,9001,0,0,,0,0,,0,900135,0,0,0,0,0,0,0,0,5080144_icon,,,1,0
8136,音乐鉴赏家！,item_name_8136,1,1016,,0,9001,0,0,,0,0,,0,900136,0,0,0,0,0,0,0,0,5080090_icon,,,1,0
8137,缺一不可,item_name_8137,1,1016,,0,9001,0,0,,0,0,,0,900137,0,0,0,0,0,0,0,0,5080110_icon,,,1,0
8138,一骑当千,item_name_8138,1,1016,,0,9001,0,0,,0,0,,0,900138,0,0,0,0,0,0,0,0,5080203_icon,,,1,0
8139,既定事项.I,item_name_8139,1,1016,,0,9001,0,0,,0,0,,0,900139,0,0,0,0,0,0,0,0,5080114_icon,,,1,0
8140,既定事项.II,item_name_8140,1,1016,,0,9001,0,0,,0,0,,0,900140,0,0,0,0,0,0,0,0,5080139_icon,,,1,0
8141,4件套,item_name_8141,1,1016,,0,9002,0,0,,0,0,,0,900141,0,0,0,0,0,0,0,0,5080201_icon,,,1,0
8142,传说中的饰品,item_name_8142,1,1016,,0,9002,0,0,,0,0,,0,900142,0,0,0,0,0,0,0,0,5080202_icon,,,1,0
8143,恋爱循环.I,item_name_8143,1,1016,,0,9002,0,0,,0,0,,0,900143,0,0,0,0,0,0,0,0,5080204_icon,,,1,0
8144,恋爱循环.II,item_name_8144,1,1016,,0,9002,0,0,,0,0,,0,900144,0,0,0,0,0,0,0,0,5080205_icon,,,1,0
8145,恋爱循环.III,item_name_8145,1,1016,,0,9002,0,0,,0,0,,0,900145,0,0,0,0,0,0,0,0,5080206_icon,,,1,0
8146,恋爱循环.IV,item_name_8146,1,1016,,0,9002,0,0,,0,0,,0,900146,0,0,0,0,0,0,0,0,5080207_icon,,,1,0
8147,恋爱循环.V,item_name_8147,1,1016,,0,9002,0,0,,0,0,,0,900147,0,0,0,0,0,0,0,0,5080208_icon,,,1,0
8148,恋爱循环.VI,item_name_8148,1,1016,,0,9002,0,0,,0,0,,0,900148,0,0,0,0,0,0,0,0,5080209_icon,,,1,0
8149,电脑配件,item_name_8149,1,1016,,0,9002,0,0,,0,0,,0,900149,0,0,0,0,0,0,0,0,5080210_icon,,,1,0
8150,我心永恒,item_name_8150,1,1016,,0,9002,0,0,,0,0,,0,900150,0,0,0,0,0,0,0,0,5080211_icon,,,1,0
8151,刚才那个人是谁啊？,item_name_8151,1,1016,,0,9001,0,0,,0,0,,0,900151,0,0,0,0,0,0,0,0,5080412_icon,,,1,0
8152,如果纯爱有颜色,item_name_8152,1,1016,,0,9001,0,0,,0,0,,0,900152,0,0,0,0,0,0,0,0,5080383_icon,,,1,0
8153,围绕你的世界，比你所想更温柔,item_name_8153,1,1016,,0,9001,0,0,,0,0,,0,900153,0,0,0,0,0,0,0,0,5080422_icon,,,1,0
8154,天下谁人不知龙.I,item_name_8154,1,1016,,0,9001,0,0,,0,0,,0,900154,0,0,0,0,0,0,0,0,5080428_icon,,,1,0
8155,天下谁人不知龙.II,item_name_8155,1,1016,,0,9001,0,0,,0,0,,0,900155,0,0,0,0,0,0,0,0,5080427_icon,,,1,0
8156,天下谁人不知龙.III,item_name_8156,1,1016,,0,9001,0,0,,0,0,,0,900156,0,0,0,0,0,0,0,0,5080426_icon,,,1,0
1031001,飨宴：千年的开幕,sound_name_8120015,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_02_ZangJieZhuTi_1,item_des_1031001,,1,0
1031002,预兆：毒蛇,sound_name_8120016,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_03_ZangJieZhuTi_2,item_des_1031002,,2,0
1031003,觉醒进行曲,sound_name_8120017,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_04_ZangJieZhuTi_3,item_des_1031003,,3,0
1031004,求天母垂怜,sound_name_8120018,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_05_ZangJieZhuTi_4,item_des_1031004,,4,0
1031005,第十三号码头,sound_name_8120019,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhangJie_5,item_des_1031005,,5,0
1031006,春的思绪,sound_name_8120021,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_06_JuQing_ZhengChang,item_des_1031006,,6,0
1031007,集结之时,sound_name_8120024,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_07_JuQing_JinZhang,item_des_1031007,,7,0
1031008,英雄的矜持,sound_name_8120025,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_11_JuQing_ShengLi,item_des_1031008,,8,0
1031009,冬日追叙,sound_name_8120026,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_13_JuQing_BeiShang,item_des_1031009,,9,0
1031010,残阳暮盼,sound_name_8120027,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_15_JuQing_HuiYi,item_des_1031010,,10,0
1031011,悲怆的君主,sound_name_8120028,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_BeiChuangDeJunZhu,item_des_1031011,,11,0
1031012,小魔女欢快舞,sound_name_8120029,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_XiaoMoNvHuanKuaiWu,item_des_1031012,,12,0
1031013,真理的危机,sound_name_8120030,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_ZhenLiDeWeiJi,item_des_1031013,,13,0
1031014,邪恶的阴谋,sound_name_8120031,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_XieEYinMou,item_des_1031014,,14,0
1031015,星空之下,sound_name_8120032,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_XingKongZhiXia,item_des_1031015,,15,0
1031016,精灵印记,sound_name_8120033,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_JingLingYinJi,item_des_1031016,,16,0
1031017,伤感时刻,sound_name_8120034,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_ShangGanShiKe,item_des_1031017,,17,0
1031018,奋起直追,sound_name_8120035,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_FenQiZhiZhui,item_des_1031018,,18,0
1031019,记忆长廊,sound_name_8120036,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_JiYiChangLang,item_des_1031019,,19,0
1031020,牵绊的力量,sound_name_8120037,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_QianBanLiLiang,item_des_1031020,,20,0
1031021,斗争的矜持,sound_name_8120038,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_DouZhengJinChi,item_des_1031021,,21,0
1031022,阳光旅途,sound_name_8120039,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_YangGuangLvTu,item_des_1031022,,22,0
1031023,庆典,sound_name_8120040,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_JuQing_QingDian,item_des_1031023,,23,0
1031024,光阴驻足,sound_name_8120043,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhuJieMian,item_des_1031024,,24,0
1031025,晚风,sound_name_8120052,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_RiChang_XianXia,item_des_1031025,,25,0
1031026,水波,sound_name_8120053,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_TongYong_01_RiChangChangJing,item_des_1031026,,26,0
1031027,贝儿的夜间大巡游,sound_name_8120054,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_Boss_BaoShi,item_des_1031027,,27,0
1031028,獠牙显露之刻,sound_name_8120055,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_Boss_SeYu,item_des_1031028,,28,0
1031029,震怒之时,sound_name_8120056,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_Boss_FenNu_Hong,item_des_1031029,,29,0
1031030,怒火的黎明,sound_name_8120057,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_Boss_FenNu_Lan,item_des_1031030,,30,0
1031031,戏谑偶像,sound_name_8120058,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_Boss_JiDu,item_des_1031031,,31,0
1031032,魔法阵,sound_name_8120059,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_TongYong_01,item_des_1031032,,32,0
1031033,铁幕,sound_name_8120060,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_TongYong_02,item_des_1031033,,33,0
1031034,塔：突击,sound_name_8120061,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_TongYong_03,item_des_1031034,,34,0
1031035,废墟：激奏,sound_name_8120062,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_TongYong_04,item_des_1031035,,35,0
1031036,宣战：誓言,sound_name_8120063,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_XuanZhanShiYan,item_des_1031036,,36,0
1031037,激昂,sound_name_8120064,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_Boss_01,item_des_1031037,,37,0
1031038,鼓舞,sound_name_8120065,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_GuWu,item_des_1031038,,38,0
1031039,咆哮的夜晚,sound_name_8120067,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_JingYing,item_des_1031039,,39,0
1031040,凯旋之时,sound_name_8120068,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_ShengLi,item_des_1031040,,40,0
1031041,决不止步,sound_name_8120069,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_ShiBai,item_des_1031041,,41,0
1031042,鏖战,sound_name_8120070,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_AoZhan,item_des_1031042,,42,0
1031043,桥合战,sound_name_8120079,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031043,,43,0
1031044,扼杀迷茫,sound_name_8120080,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031044,,44,0
1031045,冲突的复苏,sound_name_8120081,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031045,,45,0
1031046,矛盾的灵魂,sound_name_8120082,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031046,,46,0
1031047,失控木偶,sound_name_8120083,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031047,,47,0
1031048,问鼎,sound_name_8120084,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_Shanding,item_des_1031048,,48,0
1031049,地窖,sound_name_8120085,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031049,,49,0
1031050,暗涌,sound_name_8120086,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_XiaShuiDao,item_des_1031050,,50,0
1031051,狭路,sound_name_8120087,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_Xiaoxiang,item_des_1031051,,51,0
1031052,幽庭,sound_name_8120088,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_Huayuan,item_des_1031052,,52,0
1031053,战斗_训练场,sound_name_8120089,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_XunLianChang,item_des_1031053,,53,0
1031054,战斗_野外,sound_name_8120090,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhanDou_YeWai,item_des_1031054,,54,0
1031055,战斗优势1,sound_name_8120094,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031055,,55,0
1031056,常规战斗1,sound_name_8120095,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031056,,56,0
1031057,剧情 戏剧家,sound_name_8120097,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031057,,57,0
1031058,常规战斗2,sound_name_8120098,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031058,,58,0
1031059,常规战斗3,sound_name_8120099,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031059,,59,0
1031060,战斗优势2,sound_name_8120100,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031060,,60,0
1031061,起源,sound_name_8120104,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhuJieMian,item_des_1031061,,61,0
1031062,曦光颂,sound_name_8120105,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_ZhuJieMian,item_des_1031062,,62,0
1031063,双神之战,sound_name_8120014,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031063,,63,0
1031064,三柱臣,sound_name_8120096,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031064,,64,0
1031065,高远的夜空,sound_name_8120101,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_ydx,item_des_1031065,,65,0
1031066,锦绣序曲,sound_name_8120102,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_thd,item_des_1031066,,66,0
1031067,丹心阵,sound_name_8120103,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_thd,item_des_1031067,,67,0
1031068,和光同尘,sound_name_8120108,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_hgtc,item_des_1031068,,68,0
1031069,推理对决,sound_name_8120109,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_zgndahq,item_des_1031069,,69,0
1031070,如履薄冰,sound_name_8120110,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031070,,70,0
1031071,谨慎前行,sound_name_8120111,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031071,,71,0
1031072,历史长河,sound_name_8120112,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031072,,72,0
1031073,怀疑与猜忌,sound_name_8120113,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031073,,73,0
1031074,龙舞声动,sound_name_8120114,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_cytll,item_des_1031074,,74,0
1031075,烛月歌 ,sound_name_8120115,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_cytll,item_des_1031075,,75,0
1031076,十里夜妆,sound_name_8120116,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_cytll,item_des_1031076,,76,0
1031077,如蜜甘涩,sound_name_8120117,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_wysdgs,item_des_1031077,,77,0
1031078,瓶中愿望,sound_name_8120118,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_wysdgs,item_des_1031078,,78,0
1031079,地平线的颂歌,sound_name_8120119,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_cgbf,item_des_1031079,,79,0
1031080,镜中双人舞,sound_name_8120120,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_gsdazs,item_des_1031080,,80,0
1031081,迷影缭乱,sound_name_8120121,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_rhll,item_des_1031081,,81,0
1031082,悖逆的回声,sound_name_8120122,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_mnzy,item_des_1031082,,82,0
1031083,缄默之梦,sound_name_8120123,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_zcdwd,item_des_1031083,,83,0
1031084,魔女的假日,sound_name_8120124,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_zcdwd,item_des_1031084,,84,0
1031085,严肃之声,sound_name_8120125,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,bgm_bbhd_zcdwd,item_des_1031085,,85,0
1031086,星海往事,sound_name_8120001,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031086,,86,0
1031087,创世纪,sound_name_8120002,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031087,,87,0
1031088,禁忌之轮,sound_name_8120003,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031088,,88,0
1031089,上古之战,sound_name_8120004,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031089,,89,0
1031090,杰西斯之约,sound_name_8120005,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031090,,90,0
1031091,物种洗牌,sound_name_8120006,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031091,,91,0
1031092,黄金时代,sound_name_8120007,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031092,,92,0
1031093,圣龙战争,sound_name_8120008,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031093,,93,0
1031094,弑神,sound_name_8120009,4,1031,,0,0,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1006602_icon,item_des_1031094,,94,0
