ShowId,,ShowType,MiniSkillType,ShowSkillType,AoyiBj,PrepareAction,PrepareEffect,BoneEffects,HideType,CoordOffset,FlyEffects,HitPosition,HitEffect,HitOrder,HitEffectTime,hit_action_type,HitDamageWeight,HitTime,HpEndShow,ConjureEftTime,HitDelayTime,AttackEndTime,SkipTime,UnSkipPable_time,AreaEffect,EndTime
160311,小闪1,0,,4,fuyin_jn_bg_02,zd_jn_01,3016031_jn_01,"wuqi_00,3016031_jn_01_wuqi;Camera001,3016031_jn_01_camera",2,"0,0,1440",,,,,5100,,100,5100,,,,5510,,4510,,
160312,小闪2,0,,5,,zd_jn_02,3016031_jn_02,"Camera001,3016031_jn_02_camera,wuqi_00,3016031_jn_02_wuqi",3,"0,0,500",,,,,,,,,,5350,,5350,,,,
16031101,小闪泳装1,0,,4,fuyin_jn_bg_02,zd_jn_01,301603101_jn_01,"Camera001,301603101_jn_01_camera,Dummy001,301603101_jn_01_wuqi,wuqi_01,301603101_jn_01_wuqi01",2,"0,0,2300",,,,,0,,100,5233,,,,6800,,4800,,
16031201,小闪泳装2,0,,5,fuyin_jn_bg_02,zd_jn_02,301603101_jn_02,"Camera001,301603101_jn_02_camera,wuqi_01,301603101_jn_02_wuqi",3,"0,0,500",,,,,,,,,,5600,,5600,,,,
160381,仙蒂1,0,,4,,zd_jn_01,3016038_jn_01,"Bip001 R Hand,3016038_jn_01_Rhand;Camera001,3016038_jn_01_camera",2,"0,0,800",,,,,,,100,1800,,,,2100,,1798,,
160382,仙蒂2,0,,5,,zd_jn_02,3016038_jn_02,,3,"0,0,500",,1,,,4735,,100,4735,,4734,,4600,,4733,,
160491,艾琳娜1,0,,5,fuyin_jn_bg_02,zd_jn_01,3016049_jn_01,"Camera001,3016049_jn_01_camera",3,"0,0,500",,1,,,6467,,100,6467,,6467,,6467,,4000,,
160492,艾琳娜2,0,,5,fuyin_jn_bg_02,zd_jn_02,3016049_jn_02,"Point001,3016049_jn_02_cao;Camera001,3016049_jn_02_camera;Bip001 R Hand,3016049_jn_02_hand",3,"0,0,500",,1,,,7733,,100,7733,,7733,,7733,,5000,,
160493,艾琳娜3,0,,5,fuyin_jn_bg_02,zd_jn_03,3016049_jn_03,"Camera001,3016049_jn_03_camera001;Bip001 R Hand,3016049_jn_03_bip001_r_hand",3,"0,0,500",,1,,,7300,,100,7300,,7300,,7300,,5000,,
160681,贝卡丝1,0,,4,fuyin_jn_bg_02,zd_jn_01,3016068_jn_01,"Bip001,3016068_jn_01_bip001;Camera001,3016068_jn_01_camera001;wuqi_Bones,3016068_jn_01_wuqi",2,"0,0,800",,,,,,,100,4100,,,,4666,,2666,,
160682,贝卡丝2,0,,4,,zd_jn_02,3016068_jn_02,"Camera001,3016068_jn_02_camera",2,"150,0,1100",,,,,,,100,4150,,,,5300,,3300,,
160781,昔莱1,0,,4,fuyin_jn_bg_02,zd_jn_01,3016078_jn_01,"Camera001,3016078_jn_01_camera;aoi_scale_wuqi01,3016078_jn_01_wuqi;Bip001 L Hand,3016078_jn_01_hand",2,"0,0,780",,,,,,,100,5180,,,,7166,,5166,,
160782,昔莱2,0,,5,,zd_jn_02,3016078_jn_02,"aoi_scale_wuqi01,3016078_jn_02_wuqi;Camera001,3016078_jn_02_camera",3,"0,0,500",,,,,,,,,,3400,,3400,,1400,,
161191,杜达·戴维1,0,,4,fuyin_jn_bg_02,zd_jn_01,3016119_jn_01,"Camera001,3016119_jn_01_camera001;Bip001,3016119_jn_01_bip",2,"0,0,1300",,,,,0,1,"100,100","2050,5100",,,,6433,,4433,,
161192,杜达·戴维2,0,,5,,zd_jn_02,3016119_jn_02,"Camera001,3016119_jn_02_camera;B_weapon,3016119_jn_02_weapon",3,"0,0,500",,,,,,,,,,5666,,5666,,3666,,
161301,伊卡洛斯1,0,,4,fuyin_jn_bg_02,zd_jn_01,3016130_jn_01,"Camera001,3016130_jn_01_camera",3,"0,0,500",,,,,,,100,5000,,,,5533,,3533,,
161302,伊卡洛斯2,0,,4,fuyin_jn_bg_02,zd_jn_02,3016130_jn_02,"Bip001 L Hand,3016130_jn_02_LHand;Camera001,3016130_jn_02_camera",2,"0,0,500",,,,,,1,"100,100,100,100","3000,3100,3200,3300",,,,4700,,2700,,
16130101,伊卡洛斯1,0,,4,fuyin_jn_bg_02,zd_jn_01,301613001_jn_01,"Camera001,301613001_jn_01_camera",3,"0,0,500",,,,,,0,100,5000,,,,5733,,3733,,
16130201,伊卡洛斯2,0,,4,fuyin_jn_bg_02,zd_jn_02,301613001_jn_02,"Camera001,301613001_jn_02_camera;Bip001 L Hand,301613001_jn_02_LHand",2,"0,0,500",,,,,,0,100,3000,,,,4700,,2700,,
161891,塔嘉娜1,0,,4,fuyin_jn_bg_02,zd_jn_01,3016189_jn_01,"Bip001 L Hand,3016189_jn_01_Bip001_L_Hand;wuqi,3016189_jn_01_wuqi",2,"0,0,900",,,,,0,,100,5950,,,,7000,,5000,,
161892,塔嘉娜2,0,,5,fuyin_jn_bg_02,zd_jn_02,3016189_jn_02,"Camera001,3016189_jn_02_camera;wuqi,3016189_jn_02_weapon",,,,,,,,,,,,5867,,5876,,5876,,
161911,爱尔维拉1,0,,4,fuyin_jn_bg_02,zd_jn_01,3016191_jn_01,"wp01_00,3016191_jn_01_wp01",2,"150,0,2400",,,,,,,100,4560,,,,8860,,8860,,
161912,爱尔维拉2,0,,5,fuyin_jn_bg_02,zd_jn_02,3016191_jn_02,,3,"0,0,0",,,,,,,,,,,,7000,,7000,,
170011,雪泉1,0,,4,fuyin_jn_bg_02,zd_jn_01,3017001_jn_01,"Camera001,3017001_jn_01_camera;Bip001,3017001_jn_01_bip;Bip001 L Hand,3017001_jn_01_handL;Bip001 R Hand,3017001_jn_01_handR",2,"0,0,0",,0,,,0,1,"50,50,50,100","3100,3600,4100,6500",,,,7666,,5666,,
170012,雪泉2,0,,5,fuyin_jn_bg_02,zd_jn_02,3017001_jn_02,"Camera001,3017001_jn_02_camera",3,"0,0,500",,,,,,,,,,5266,,5266,,,,
170013,雪泉3,0,,,,,,,,,,,,,,,,,,,,,,,,
17001101,雪泉-泳皮1,0,,4,fuyin_jn_bg_02,zd_jn_01,301700101_jn_01,"Camera001,301700101_jn_01_camera;Bip001,301700101_jn_01_bip;Bip001 L Hand,301700101_jn_01_handL;Bip001 R Hand,301700101_jn_01_handR",2,"0,0,0",,0,,,0,1,"50,50,50,100","3100,3600,4100,6500",,,,7666,,5666,,
17001201,雪泉-泳皮2,0,,5,fuyin_jn_bg_02,zd_jn_02,301700101_jn_02,"Camera001,301700101_jn_02_camera",3,"0,0,500",,,,,,,,,,5266,,5266,,,,
170021,雪不归1,0,,4,fuyin_jn_bg_02,zd_jn_01,3017002_jn_01,"Camera001,3017002_jn_01_camera",2,"0,0,1500",,,,,0,,100,1700,,,,6700,,4700,,
170022,雪不归2,0,,5,fuyin_jn_bg_02,zd_jn_02,3017002_jn_02,"Camera001,301700201_jn_01_camera",3,"0,0,500",,,,,,,,,,5433,,5433,,,,
170023,雪不归3,0,,,,,,,,,,,,,,,,,,,,,,,,
17002101,雪不归-泳皮1,0,,4,fuyin_jn_bg_02,zd_jn_01,301700201_jn_01,"Camera001,301700201_jn_02_camera",2,"0,0,1500",,,,,0,,100,1700,,,,6166,,4166,,
17002201,雪不归-泳皮2,0,,5,fuyin_jn_bg_02,zd_jn_02,301700201_jn_02,,3,"0,0,500",,,,,,,,,,5433,,5433,,,,
2007001,暴食1,0,,7,,zd_jn_01,3020001_jn_01,"BN_SHOU_A_L_10,3020001_jn_01_BN_SHOU_A_L_10;Camera001,3020001_jn_01_Camera001",2,"0,0,800",,,,,,,100,4800,,,,5700,,,,
2007002,暴食普攻1,0,,6,,zd_pg_01,3020001_pg_01,,1,,,1,3020001_pg_01_hit,,1150,,100,1200,,,,2500,,,,
2007003,暴食BUFF,0,,8,,zd_buff_01,3020001_buff,,1,,,,,,,,,,,,,3200,,,,
2007004,暴食特殊02,0,,7,,zd_ts_02,3020001_ts_02,"Bip001,3020001_ts_02_koushui",3,"0,0,500",,1,,,,,100,3230,,4100,,3800,,,,
2007005,暴食5（没用）,0,,8,,zd_buff_01,3020001_buff_01,,1,,,,,,,,,,,3200,,3200,,,,
2007006,暴食6,0,,9,fuyin_jn_bg_02,zd_ay_01,3020001_ay,"Camera001,3020001_ay_camera",2,"0,0,2000",,,,,0,,100,3230,,,,4000,,,,
2007007,色欲普攻1,0,,6,,zd_pg_01,3020002_pg_01_01,,1,,,1,3020002_pg_01_02,,0,,100,1300,,,,2033,,,,
2007008,愤怒普攻1,0,,6,,zd_jn,,,1,,,,,,,,100,800,,,,1000,,,,
2007009,嫉妒普攻1,0,,6,,zd_jn,,,1,,,,,,,,100,800,,,,1000,,,,
2007010,怠惰普攻1,0,,6,,zd_jn,,,1,,,,,,,,100,800,,,,1000,,,,
2007011,贪婪普攻1,0,,6,,zd_jn,,,1,,,,,,,,100,800,,,,1000,,,,
2007012,傲慢普攻1,0,,6,,zd_jn,,,1,,,,,,,,100,800,,,,1000,,,,
2007013,西蒙普攻1,0,,6,,zd_pg_01,3030001_pg_01,"Bone019,3030001_pg_01_Bone019",1,,,0,3030001_pg_01_hit,,850,,100,2000,,,,2500,,,,
2007014,西蒙普攻2,0,,6,,zd_pg_02,3030001_pg_02,,1,,,1,3030001_pg_02_hit,,1830,,100,1900,,,,3500,,,,
2007015,西蒙技能1,0,,7,,zd_jn_01,3030001_jn_01,,2,"0,0,1350",,,,,4930,1,100,4930,,,,5300,,,,
2007016,西蒙技能2,0,,7,,zd_jn_02,3030001_jn_02,,2,"0,0,500",,,,,,1,"100,100,100","1817,2317,2817",,,,3150,,,,
2007017,西蒙buff,0,,8,,zd_buff_01,3030001_buff,,1,,,,,,,,,,,2600,,2600,,,,
2007018,莉莉布朗尼普攻1,0,,6,,zd_pg_01,3030002_pg_01_02,"Bone059,3030002_pg_01_02;Bone059(mirrored),3030002_pg_01_02",1,,,,,,,1,"100,100,100,100,100,100,100,100,100,100,100","1260,1360,1460,1560,1660,1760,1860,1960,2060,2160,2260",,,,2633,,,,
2007020,伐楼那&阿耆尼普攻1,0,,6,,zd_jn,,,1,,,,,,,,100,800,,,,1000,,,,
2007021,待定1,0,,6,,zd_jn,,,1,,,,,,,,100,800,,,,1000,,,,
2007022,待定2,0,,6,,zd_jn,,,1,,,,,,,,100,800,,,,1000,,,,
2007023,待定3,0,,6,,zd_jn,,,1,,,,,,,,100,800,,,,1000,,,,
2007024,咒行鵺普攻1,0,,6,,zd_pg_01,3040001_pg_01,,1,,,,3040001_pg_01_hit,,800,,100,800,,,,1200,,,,
2007025,夺心魔普攻1,0,,6,,zd_pg_01,3040002_pg_01,"Bone124,3040002_pg_01_Bone124",1,,,,3040002_pg_01_hit,,1930,,100,1930,,,,3000,,,,
2007026,深渊刺buff,0,,8,,zd_buff_01,3040003_buff_01_zhuti,,1,,,,,,,,,,,800,,1800,,,,
2007027,深渊刺1,0,,7,,zd_jn_01,3040003_jn_01,"weiba01,3040003_jn_01_tw",2,"0,0,50",,,,,,,100,2351,,,,2900,,,,
2007028,深渊刺2,0,,7,,zd_jn_02,3040003_jn_02,"Camera001,3040003_jn_02_camera",2,"0,0,1000",,1,3040003_jn_02_hit,,1760,1,"100,100,100,100,100,100","1760,1910,2060,2210,2360,2510",,,,2700,,,,
2007029,深渊刺普攻1,0,,6,,zd_pg_01,3040003_pg_01,,1,,,,,,,,100,1300,,,,2100,,,,
2007030,深渊刺普攻2,0,,6,,zd_pg_02,3040003_pg_02,,1,,,,,,,1,"100,100,100,100,100,100,100,100,100,100,100","1170,1470,1770,2070,2370,2670,2970,3270,3570,3770,3970",,,,4500,,,,
2007031,炽炎翼普攻1,0,,6,,zd_pg_01,,,1,,,1,3040004_pg_01_hit,,0,,100,1666,,,,1966,,,,
2007032,宁芙妖普攻1,0,,6,,zd_pg_01,3040005_pg_01,,1,,,,3040005_pg_01_hit,,0,,100,1266,,,,2200,,,,
2007033,噬命刃普攻1,0,,6,,zd_pg_01,3040006_pg_01,"aoi_scale_Bone001,3040006_pg_01_Bone001",1,,,,3040006_pg_01_hit,,1070,,100,1070,,,,1570,,,,
2007034,影巫女普攻1,0,,6,,zd_pg_01,3040007_pg_01,,1,,,1,3040007_pg_01_hit,,1950,,100,2250,,,,3166,,,,
2007035,蝇斥候普攻1,0,,6,,zd_pg_01,,,1,,,1,3050001_pg_01_hit,,0,,100,760,,,,1866,,,,
2007036,蝇斥候普攻2,0,,6,,zd_pg_02_move,3050001_pg_02,,1,,,,,,,1,"80,100","384,1301",,,,1501,,,,
2007037,蝇斥候3,0,,8,,zd_buff_01,3050001_buff_01,,1,,,,,,,,,,,1567,,1567,,,,
2007038,铁骑士普攻1,0,,6,,zd_pg_01,3050002_pg_01,,1,,,1,3050002_pg_02_hit,,0,,100,1000,,,,1500,,,,
2007039,刃行怪普攻1,0,,6,,zd_pg_02,3050003_pg_02,"bone001,3050003_jn_02_bone001",1,,,,3050003_pg_02_hit,,0,1,"100,100,100","700,850,1000",,,,1600,,,,
2007040,梦游羊普攻1,0,,6,,zd_pg_01,,"Bip001 R Hand,3050004_pg_01_xuli",1,,,1,3050004_pg_01_hit,,0,,100,1180,,,,1800,,,,
2007041,梦游羊普攻2,0,,6,,zd_pg_02,,"Bip001 R Finger02,3050004_pg_02_tuowei",1,,,1,3050004_pg_02_hit,,0,,100,1360,,,,1800,,,,
2007042,梦游羊3,0,,8,,zd_buff_01,3050004_buff_01,,1,,,,,,,,,,,4370,,4370,,,,
2007043,炎射手普攻1,0,,6,,zd_pg_01,3050005_pg_01,,1,,,,3050005_pg_01_hit,,1000,,100,1000,,,,1800,,,,
2007044,潜伏怪普攻1,0,,6,,zd_pg_01,3050006_pg_01,,1,,,1,3050006_pg_01_hit,,0,,100,1530,,,,2000,,,,
2007045,潜伏怪普攻2,0,,6,,zd_pg_02,3050006_pg_02,,1,,,1,3050006_pg_02_hit,,0,,100,3050,,,,3700,,,,
2007046,潜伏怪3,0,,8,,zd_buff_01,3050006_buff_01,,1,,,,,,,,,,,2500,,2500,,,,
2007047,食人花普攻1,0,,6,,zd_pg_01,3050007_pg_01_shifa,,1,,,1,3050007_pg_01_hit,,0,,100,980,,,,2800,,,,
2007048,食人花普攻2,0,,6,,zd_pg_02,3050007_pg_02_zhouwei,,1,,,1,3050007_pg_02_shouji,,"12,680,1223",1,"100,100,100","979,1647,2190",,,,2730,,,,
2007049,食人花3,0,,8,,zd_buff_01,3050007_buff_zhuti,"Bone003,3050007_pg_02_tuowei;Bone003(mirrored),3050007_jn_pg_tuowei_1;Bone031(mirrored),3050007_pg_02_beijing",1,,,,,,,,,,,4433,,4333,,,,
2007050,色欲普攻2,0,,6,,zd_pg_02,3020002_pg_02,"Bone003,3050007_buff_tuowei;Bone003(mirrored),3050007_buff_tuowei_1;Bone031(mirrored),3050007_buff_beijing",1,,,1,3020002_pg_02_hit,,0,,100,1000,,,,2266,,,,
2007051,色欲3,0,,7,fuyin_jn_bg_02,zd_jn_01,3020002_jn_01,"Bip001 R Hand,3020002_pg_02_R_Hand",2,"0,0,500",,1,3020002_jn_01_hit,,0,,100,7100,,,,8000,,,,
2007052,色欲4,0,,8,,zd_buff_01,3020002_buff_01,"Bip001 L Hand,3020002_jn_01_L_Hand;Bip001 R Hand,3020002_jn_01_R_Hand",1,,,,,,,,,,,3500,,3500,,,,
2007053,影巫女1,0,,7,,zd_jn_01,3040007_jn_01,"Skinbone005,3040007_jn_01_01",2,"0,0,1000",,1,3040007_jn_01_02,,0,,100,3989,,,,4100,,,,
2007054,影巫女2,0,,7,,zd_jn_02,3040007_jn_02_zhuti,"Camera001,3040007_jn_02_camera",2,"0,0,1500",,,,,,,100,3000,,,,4150,,,,
2007055,宁芙妖普攻2,0,,6,,zd_pg_02,3040005_pg_02,"eff_ball_01,3040005_pg_02_ball",1,,,1,3040005_pg_02_hit,,2483,1,100,3586,,,,5200,,,,
2007056,宁芙妖1,0,,7,fuyin_jn_bg_02,zd_jn_01,3040005_jn_01,"hudie02,3040005_jn_01_hudie02;hudie008,3040005_jn_01_hudie008;hudie015,3040005_jn_01_hudie015;hudie022,3040005_jn_01_hudie022",2,"0,140,950",,,,,,,100,4200,,,,4800,,,,
2007057,宁芙妖2,0,,7,,zd_jn_02,3040005_jn_02,"Bip001 Pelvis,3040005_jn_02_houbei;hudie00,3040005_jn_02_hudie_tw;hudie008,3040005_jn_02_hudie_tw;hudie015,3040005_jn_02_hudie_tw",2,"0,0,500",,,,,,1,"100,100,100,100,100,100,100","2233,2466,2733,2966,3233,3466,3733",,,,3800,,,,
2007058,宁芙妖3,0,,8,,zd_buff_01,3040005_buff,"Bip001 R Hand,3040005_buff_hand",1,,,,,,,,,,,2150,,2150,,,,
2007059,炽炎翼普攻2,0,,6,,zd_pg_02,3040004_zd_pg_02_01,,1,,,1,3040004_zd_pg_02_hit,,0,1,"100,100,100,100,100,100","2165,2365,2665,2965,3200,3500",,,,4000,,,,
2007060,炽炎翼1,0,,7,fuyin_jn_bg_02,zd_jn_01,3040004_jn_01,"Bone001,3040004_jn_01_Bone001",2,"0,0,1600",,,,,,,"100,100,100","3900,4050,4200",,,,5966,,,,
2007061,炽炎翼2,0,,7,fuyin_jn_bg_02,zd_jn_02,3040004_jn_02,"Bip001 R Finger12,3040004_jn_02_Finger12",2,"0,0,1800",,,,"0,100,200",,,100,6800,,,,7000,,,,
2007062,炽炎翼3,0,,8,,zd_buff_01,3040004_zd_buff_01,,1,,,,,,,,,,,3600,,3600,,,,
2007063,影巫女普攻2,0,,6,,zd_pg_02,3040007_pg_02,,1,,,1,3040007_pg_02_hit,,1850,,100,2400,,,,3600,,,,
2007064,刃行怪普攻2,0,,6,,zd_pg_01,3050003_jn_01,,1,,,,,,,,100,2850,,,,3000,,,,
2007065,咒行鵺普攻2,0,,6,,zd_pg_02,3040001_pg_02,,1,,,,,,,,100,3430,,,,4500,,,,
2007066,咒行鵺1,0,,7,fuyin_jn_bg_02,zd_jn_01,3040001_jn_01_01,"youshou_02,3040001_jn_01_02;zuoshou_03,3040001_jn_01_03",2,"0,0,3997",,,,,,,100,2700,,,,3000,,,,
2007067,咒行鵺2,0,,7,fuyin_jn_bg_02,zd_jn_02,3040001_jn_02_01,"Bip001,3040001_jn_02_Bip001",2,"0,0,7525",,1,3040001_jn_02_hit,,4550,,100,4600,,,,5500,,,,
2007068,色欲5,0,,9,fuyin_jn_bg_02,zd_ay,3020002_ay_01,"Bip001 Head,3020002_ay_01_eye_Bip001Head;Camera001,3020002_ay_01_zc2_Camera001",3,"0,0,5000",,,,,,1,"100,100,100,100,100,100,100,100,100,100,100,100","10280,10790,11230,11730,11830,11860,11930,11980,12080,12160,12190,12360",,,,17867,,,,
2007069,噬命刃普攻2,0,,6,,zd_pg_02,3040006_pg_02,"Bone002,3040006_pg_02_Bone002",1,,,,3040006_pg_02_hit,,1050,,100,1050,,,,2066,,,,
2007070,噬命刃1,0,,7,fuyin_jn_bg_02,zd_jn_01,3040006_jn_01,"Camera001,3040006_jn_01_Camera001;Bone002,3040006_jn_01_Bone002;aoi_scale_Bone001,3040006_jn_01_Bone001;Bip001,3040006_jn_01_Bip001",2,"0,0,2000",,1,3040006_jn_01_hit,,2330,,100,2330,,,,2666,,,,
2007071,噬命刃2,0,,7,fuyin_jn_bg_02,zd_jn_02,3040006_jn_02,"Bone002,3040006_jn_02_Bone002",2,"0,0,1",,,,,,,100,1660,,,,2500,,,,
2007072,夺心魔1,0,,7,,zd_pg_02,3040002_pg_02_02,"Bone124,3040002_pg_02_Bone124",1,,,,,,,,,,,,,1933,,,,
2007073,夺心魔普攻2,0,,7,,zd_jn_01,3040002_jn_01,"Bone124,3040002_jn_01_Bone124",2,"0,0,1225",,,,,,1,"100,100,100,100,100","3730,3830,3930,4030,4130",,,,5100,,,,
2007074,夺心魔2,0,,7,,zd_jn_02,3040002_jn_02,"Bone124,3040002_jn_02_Bone124",2,"0,0,1500",,,,,,,100,5100,,,,5400,,,,
2007075,夺心魔3,0,,8,,zd_buff_01,3040002_Buff,,1,,,,,,,,,,,2000,,2000,,,,
2007076,莉莉布朗尼普攻2,0,,6,,zd_pg_02,,"Bone059,3030002_pg_02_01,Bone059(mirrored),3030002_pg_02_02",1,,,1,,,,1,"100,100,100,100,100,100,100,100,100,100","1660,1860,2060,2260,2460,2660,2860,3060,3260,3460",,,,3833,,,,
2007077,莉莉布朗尼1,0,,7,,zd_jn_01,3030002_jn_01,"Bone059,3030002_pg_02_01;Bone059(mirrored),3030002_pg_02_02",2,"0,0,1000",,,,,,1,"100,100,100,100,100,100","2900,2930,2960,2990,3020,3050",,,,3700,,,,
2007078,铁骑士普攻2,0,,6,,zd_pg_02,,,1,,,1,3050002_pg_02_hit,,1000,,100,1000,,,,2866,,,,
2007079,蝇斥候爆豆,0,,6,,zd_pg_01,3050001_pg_03_baodou,,1,,,,3050001_pg_03_hit,,0,,100,800,,,,1000,,,,
2007080,铁骑士爆豆,0,,6,,zd_pg_01,3050002_pg_03,"Bip001,3050002_pg_03_baodou",1,,,,,,,,100,1100,,,,1300,,,,
2007081,刃行怪爆豆,0,,6,,zd_pg_02,3050003_pg_03,"Bip001,3050003_pg_03_baodou",1,,,,3050003_pg_02_hit,,0,1,"100,100,100","700,850,1000",,,,1600,,,,
2007082,梦游羊爆豆,0,,6,,zd_pg_01,3050004_pg_03_baodou,"Bip001 R Hand,3050004_pg_03_xuli",1,,,1,3050004_pg_03_hit,,550,,100,800,,,,1800,,,,
2007083,炎射手爆豆,0,,6,,zd_pg_03,3050005_pg_03,,1,,,,3050005_pg_01_hit,,1050,,100,1100,,,,2000,,,,
2007084,潜伏怪爆豆,0,,6,,zd_pg_01,3050006_pg_03,"Bip002,3050006_pg_03_baodou",1,,,1,3050006_pg_03_hit,,1000,,100,1300,,,,2400,,,,
2007085,食人花爆豆,0,,6,,zd_pg_01,3050007_pg_03,"Bip001,3050007_pg_03_baodou",1,,,1,3050007_pg_03_hit,,1000,,100,1100,,,,2800,,,,
2007086,炎射手普攻2,0,,6,,zd_pg_02,3050005_pg_02,,1,,,,3050005_pg_01_hit,,"1900,2200,2500",1,"100,100,100","1900,2200,2500",,,,2888,,,,
2007087,铁骑士3,0,,8,,zd_buff_01,3050002_buff_01,,1,,,,,,,,,,,2600,,2600,,,,
2007088,厨怪普攻1,0,,6,,zd_pg_01,3050011_pg_01,,1,,,,3050011_pg_01_hit,,200,,100,200,,,,2000,,,,
2007089,厨怪普攻2,0,,6,,zd_pg_02,3050011_pg_02,,1,,,,3050011_pg_02_hit,,1400,,100,1400,,,,2000,,,,
2007090,公主骑士偶普攻1,0,,6,,zd_pg_01,3050016_pg_01,"Bip001,3050016_pg_01_Bip001",1,,,1,3050016_pg_01_hit,,0,,100,0,,,,3733,,,,
2007091,公主骑士偶普攻2,0,,6,,zd_pg_02,3050016_pg_02,"Bip001,3050016_pg_02_Bip001",1,,,1,3050016_pg_01_hit,,1700,,100,1700,,,,2100,,,,
2007092,烛贤者普攻1,0,,6,,zd_pg_01,3050017_pg_01,"Bip001 Head,3050017_pg_01_Head",1,,,1,3050017_pg_01_hit,,1450,,100,1450,,,,1733,,,,
2007093,烛贤者普攻2,0,,6,,zd_pg_02,3050017_pg_02,"Bip001 Head,3050017_pg_02_Bip001Head;Bip001 L Hand,3050017_pg_02_Hand;Bip001 R Hand,3050017_pg_02_Hand",1,,,1,3050017_pg_02_hit,,2100,,100,2100,,,,2140,,,,
2007094,黑面纱夫人普攻1,0,,6,,zd_pg_01,3050012_pg_01,,1,,,0,3050012_pg_01_hit,,1333,,100,1333,,,,1733,,,,
2007095,黑面纱夫人普攻2,0,,6,,zd_pg_02,3050012_pg_02,,1,,,0,3050012_pg_01_hit,,1333,,100,1333,,,,2000,,,,
2007096,烛贤者3,0,,8,,zd_buff_01,3050017_buff_01,,1,,,,,,,,,,,2966,,2966,,,,
2007097,糖豆妖精普攻1,0,,6,,zd_pg_01,3050014_pg_01,"guadian,3050014_pg_01_guadian",1,,,1,3050014_pg_01_hit,,266,,100,266,,,,1666,,,,
2007098,糖豆妖精普攻2,0,,6,,zd_pg_02,3050014_pg_02,"Bip001 Spine1,3050014_pg_02_fenmo ",1,,,1,3050014_pg_02_hit,,400,1,100,400,,,,2166,,,,
2007099,蕈人普攻1,0,,6,,zd_pg_01,3050015_pg_01,,1,,,,3050015_pg_01_hit,,1630,,100,1630,,,,2833,,,,
2007100,蕈人普攻2,0,,6,,zd_pg_02,3050015_pg_02,,1,,,,3050015_pg_01_hit,,1660,,100,1660,,,,2833,,,,
2007101,怒魔人普攻1,0,,6,,zd_pg_01,3050013_pg_01,"Bip001,3050013_pg_01_bip",1,,,1,3050013_pg_01_hit,,150,,100,150,,,,3500,,,,
2007102,怒魔人普攻2,0,,6,,zd_pg_02,3050013_pg_02,,1,,,,3050013_pg_02_hit,,2200,,100,2200,,,,2200,,,,
2007103,杰西斯1,0,,7,fuyin_jn_bg_02,zd_jn_01,3020011_jn_01,"Bone941,3020011_jn_01_eyes",2,"0,0,3120",,,,,4510,,100,4510,,,,4950,,,,
2007104,杰西斯2,0,,7,fuyin_jn_bg_02,zd_jn_02,3020011_jn_02,"Bip001 L Hand,3020011_jn_02_hand;Camera001,3020011_jn_02_camera",2,"0,0,500",,,,,5100,,100,5100,,,,7050,,,,
2007105,杰西斯3,0,,7,fuyin_jn_bg_02,zd_jn_03,3020011_jn_03,"Camera001,3020011_jn_03_Camera",2,"0,0,500",,,,,9500,,100,9500,,,,11903,,,,
2007106,咎瓦尤斯普攻1,0,,6,,zd_pg_01,3030003_pg_01,,1,,,,,,,1,100,2330,,,,4133,,,,
2007107,咎瓦尤斯普攻2,0,,7,,zd_jn_02,3030003_jn_02,"Bone072,3030003_jn_02_Bone072;Bone006,3030003_jn_02_Bone006",1,,,,,,,,100,3830,,,,5000,,,,
2007108,咎瓦尤斯buff,0,,8,,zd_buff,3030003_buff,"Bip001 Head,3030003_buff_Head",1,,,,,,,,,,,,,5667,,,,
2007109,咎瓦尤斯豆技能,0,,7,,zd_jn_01,3030003_jn_01,"Camera001,3030003_jn_01_Camera001",1,,,,,,,1,"100,100,100","3660,3830,4000",,,,5500,,,,
2007118,暴食小怪普攻,0,,6,,zd_pg_01,3050008_pg_01,,1,,,,general_hit_red_02,,600,,100,600,,,,800,,,,
2007119,祸兽普攻1,0,,6,,zd_pg_01,3040016_pg_01,"Bone001,3040016_pg_01_Bone001",1,"0,-200,200",,1,3040016_pg_01_hit,,0,,100,900,,,,1900,,,,
2007120,祸兽普攻2,0,,6,,zd_pg_02,3040016_pg_02,"Bone001,3040016_pg_02_Bone001",1,,,1,3040016_pg_02_hit,,0,,100,900,,,,1900,,,,
2007121,祸兽普攻2,0,,6,,zd_pg_02,3040016_pg_02,"Bone001,3040016_pg_02_Bone001",1,,,1,3040016_pg_02_hit,,0,,100,900,,,,1900,,,,
2007122,竹筒王普攻1,0,,6,,zd_pg_01,3050036_pg_01,,1,,,0,3050036_pg_01_hit,,866,,100,866,,,,2333,,,,
2007123,竹筒王普攻2,0,,6,,zd_pg_02,3050036_pg_02,,1,,,0,3050036_pg_02_hit,,630,,100,630,,,,2667,,,,
2007124,竹筒王BUFF,0,,8,,zd_buff_01,3050036_buff,,,,,,,,,,,,,,,2000,,,,
2007125,鼎怪普攻1,0,,6,,zd_pg_01,3050046_pg_01,"Bip001 L Hand,3050046_pg_01_trail;Bip001 R Hand,3050046_pg_01_trail",1,,,1,3050046_pg_01_hit,,1600,,100,1700,,,,3000,,,,
2007126,鼎怪普攻2,0,,6,,zd_pg_02,3050046_pg_02,,1,,,1,3050046_pg_02_hit,,1000,,100,1150,,,,2666,,,,
