Id,Name,PreOrConditions,PreConditions,Condition,ConditionParams,ExtConditionParams,DataType,RefreshType,RefreshTimeType,MaxValue,Refresh
504073,无人死亡,0,"115,50407,50407;118,1,1",1019,0,0,,0,0,99999,0
504083,无人死亡,0,"115,50408,50408;118,1,1",1019,0,0,,0,0,99999,0
504093,无人死亡,0,"115,50409,50409;118,1,1",1019,0,0,,0,0,99999,0
504103,无人死亡,0,"115,50410,50410;118,1,1",1019,0,0,,0,0,99999,0
504113,无人死亡,0,"115,50411,50411;118,1,1",1019,0,0,,0,0,99999,0
504123,无人死亡,0,"115,50412,50412;118,1,1",1019,0,0,,0,0,99999,0
504133,无人死亡,0,"115,50413,50413;118,1,1",1019,0,0,,0,0,99999,0
504143,无人死亡,0,"115,50414,50414;118,1,1",1019,0,0,,0,0,99999,0
504153,无人死亡,0,"115,50415,50415;118,1,1",1019,0,0,,0,0,99999,0
504163,无人死亡,0,"115,50416,50416;118,1,1",1019,0,0,,0,0,99999,0
504173,无人死亡,0,"115,50417,50417;118,1,1",1019,0,0,,0,0,99999,0
504183,无人死亡,0,"115,50418,50418;118,1,1",1019,0,0,,0,0,99999,0
504193,无人死亡,0,"115,50419,50419;118,1,1",1019,0,0,,0,0,99999,0
504203,无人死亡,0,"115,50420,50420;118,1,1",1019,0,0,,0,0,99999,0
505013,无人死亡,0,"115,50501,50501;118,1,1",1019,0,0,,0,0,99999,0
505023,无人死亡,0,"115,50502,50502;118,1,1",1019,0,0,,0,0,99999,0
505033,无人死亡,0,"115,50503,50503;118,1,1",1019,0,0,,0,0,99999,0
505043,无人死亡,0,"115,50504,50504;118,1,1",1019,0,0,,0,0,99999,0
505053,无人死亡,0,"115,50505,50505;118,1,1",1019,0,0,,0,0,99999,0
505063,无人死亡,0,"115,50506,50506;118,1,1",1019,0,0,,0,0,99999,0
505073,无人死亡,0,"115,50507,50507;118,1,1",1019,0,0,,0,0,99999,0
505083,无人死亡,0,"115,50508,50508;118,1,1",1019,0,0,,0,0,99999,0
505093,无人死亡,0,"115,50509,50509;118,1,1",1019,0,0,,0,0,99999,0
505103,无人死亡,0,"115,50510,50510;118,1,1",1019,0,0,,0,0,99999,0
505113,无人死亡,0,"115,50511,50511;118,1,1",1019,0,0,,0,0,99999,0
505123,无人死亡,0,"115,50512,50512;118,1,1",1019,0,0,,0,0,99999,0
505133,无人死亡,0,"115,50513,50513;118,1,1",1019,0,0,,0,0,99999,0
505143,无人死亡,0,"115,50514,50514;118,1,1",1019,0,0,,0,0,99999,0
505153,无人死亡,0,"115,50515,50515;118,1,1",1019,0,0,,0,0,99999,0
505163,无人死亡,0,"115,50516,50516;118,1,1",1019,0,0,,0,0,99999,0
505173,无人死亡,0,"115,50517,50517;118,1,1",1019,0,0,,0,0,99999,0
505183,无人死亡,0,"115,50518,50518;118,1,1",1019,0,0,,0,0,99999,0
505193,无人死亡,0,"115,50519,50519;118,1,1",1019,0,0,,0,0,99999,0
505203,无人死亡,0,"115,50520,50520;118,1,1",1019,0,0,,0,0,99999,0
506013,无人死亡,0,"115,50601,50601;118,1,1",1019,0,0,,0,0,99999,0
506023,无人死亡,0,"115,50602,50602;118,1,1",1019,0,0,,0,0,99999,0
506033,无人死亡,0,"115,50603,50603;118,1,1",1019,0,0,,0,0,99999,0
506043,无人死亡,0,"115,50604,50604;118,1,1",1019,0,0,,0,0,99999,0
506053,无人死亡,0,"115,50605,50605;118,1,1",1019,0,0,,0,0,99999,0
506063,无人死亡,0,"115,50606,50606;118,1,1",1019,0,0,,0,0,99999,0
506073,无人死亡,0,"115,50607,50607;118,1,1",1019,0,0,,0,0,99999,0
506083,无人死亡,0,"115,50608,50608;118,1,1",1019,0,0,,0,0,99999,0
506093,无人死亡,0,"115,50609,50609;118,1,1",1019,0,0,,0,0,99999,0
506103,无人死亡,0,"115,50610,50610;118,1,1",1019,0,0,,0,0,99999,0
506113,无人死亡,0,"115,50611,50611;118,1,1",1019,0,0,,0,0,99999,0
506123,无人死亡,0,"115,50612,50612;118,1,1",1019,0,0,,0,0,99999,0
506133,无人死亡,0,"115,50613,50613;118,1,1",1019,0,0,,0,0,99999,0
506143,无人死亡,0,"115,50614,50614;118,1,1",1019,0,0,,0,0,99999,0
506153,无人死亡,0,"115,50615,50615;118,1,1",1019,0,0,,0,0,99999,0
506163,无人死亡,0,"115,50616,50616;118,1,1",1019,0,0,,0,0,99999,0
506173,无人死亡,0,"115,50617,50617;118,1,1",1019,0,0,,0,0,99999,0
506183,无人死亡,0,"115,50618,50618;118,1,1",1019,0,0,,0,0,99999,0
506193,无人死亡,0,"115,50619,50619;118,1,1",1019,0,0,,0,0,99999,0
506203,无人死亡,0,"115,50620,50620;118,1,1",1019,0,0,,0,0,99999,0
507013,无人死亡,0,"115,50701,50701;118,1,1",1019,0,0,,0,0,99999,0
507023,无人死亡,0,"115,50702,50702;118,1,1",1019,0,0,,0,0,99999,0
507033,无人死亡,0,"115,50703,50703;118,1,1",1019,0,0,,0,0,99999,0
507043,无人死亡,0,"115,50704,50704;118,1,1",1019,0,0,,0,0,99999,0
507053,无人死亡,0,"115,50705,50705;118,1,1",1019,0,0,,0,0,99999,0
507063,无人死亡,0,"115,50706,50706;118,1,1",1019,0,0,,0,0,99999,0
507073,无人死亡,0,"115,50707,50707;118,1,1",1019,0,0,,0,0,99999,0
507083,无人死亡,0,"115,50708,50708;118,1,1",1019,0,0,,0,0,99999,0
507093,无人死亡,0,"115,50709,50709;118,1,1",1019,0,0,,0,0,99999,0
507103,无人死亡,0,"115,50710,50710;118,1,1",1019,0,0,,0,0,99999,0
507113,无人死亡,0,"115,50711,50711;118,1,1",1019,0,0,,0,0,99999,0
507123,无人死亡,0,"115,50712,50712;118,1,1",1019,0,0,,0,0,99999,0
507133,无人死亡,0,"115,50713,50713;118,1,1",1019,0,0,,0,0,99999,0
507143,无人死亡,0,"115,50714,50714;118,1,1",1019,0,0,,0,0,99999,0
507153,无人死亡,0,"115,50715,50715;118,1,1",1019,0,0,,0,0,99999,0
507163,无人死亡,0,"115,50716,50716;118,1,1",1019,0,0,,0,0,99999,0
507173,无人死亡,0,"115,50717,50717;118,1,1",1019,0,0,,0,0,99999,0
507183,无人死亡,0,"115,50718,50718;118,1,1",1019,0,0,,0,0,99999,0
507193,无人死亡,0,"115,50719,50719;118,1,1",1019,0,0,,0,0,99999,0
507203,无人死亡,0,"115,50720,50720;118,1,1",1019,0,0,,0,0,99999,0
508013,无人死亡,0,"115,50801,50801;118,1,1",1019,0,0,,0,0,99999,0
508023,无人死亡,0,"115,50802,50802;118,1,1",1019,0,0,,0,0,99999,0
508033,无人死亡,0,"115,50803,50803;118,1,1",1019,0,0,,0,0,99999,0
508043,无人死亡,0,"115,50804,50804;118,1,1",1019,0,0,,0,0,99999,0
508053,无人死亡,0,"115,50805,50805;118,1,1",1019,0,0,,0,0,99999,0
508063,无人死亡,0,"115,50806,50806;118,1,1",1019,0,0,,0,0,99999,0
508073,无人死亡,0,"115,50807,50807;118,1,1",1019,0,0,,0,0,99999,0
508083,无人死亡,0,"115,50808,50808;118,1,1",1019,0,0,,0,0,99999,0
508093,无人死亡,0,"115,50809,50809;118,1,1",1019,0,0,,0,0,99999,0
508103,无人死亡,0,"115,50810,50810;118,1,1",1019,0,0,,0,0,99999,0
508113,无人死亡,0,"115,50811,50811;118,1,1",1019,0,0,,0,0,99999,0
508123,无人死亡,0,"115,50812,50812;118,1,1",1019,0,0,,0,0,99999,0
508133,无人死亡,0,"115,50813,50813;118,1,1",1019,0,0,,0,0,99999,0
508143,无人死亡,0,"115,50814,50814;118,1,1",1019,0,0,,0,0,99999,0
508153,无人死亡,0,"115,50815,50815;118,1,1",1019,0,0,,0,0,99999,0
508163,无人死亡,0,"115,50816,50816;118,1,1",1019,0,0,,0,0,99999,0
508173,无人死亡,0,"115,50817,50817;118,1,1",1019,0,0,,0,0,99999,0
508183,无人死亡,0,"115,50818,50818;118,1,1",1019,0,0,,0,0,99999,0
508193,无人死亡,0,"115,50819,50819;118,1,1",1019,0,0,,0,0,99999,0
508203,无人死亡,0,"115,50820,50820;118,1,1",1019,0,0,,0,0,99999,0
509013,无人死亡,0,"115,50901,50901;118,1,1",1019,0,0,,0,0,99999,0
509023,无人死亡,0,"115,50902,50902;118,1,1",1019,0,0,,0,0,99999,0
509033,无人死亡,0,"115,50903,50903;118,1,1",1019,0,0,,0,0,99999,0
509043,无人死亡,0,"115,50904,50904;118,1,1",1019,0,0,,0,0,99999,0
509053,无人死亡,0,"115,50905,50905;118,1,1",1019,0,0,,0,0,99999,0
509063,无人死亡,0,"115,50906,50906;118,1,1",1019,0,0,,0,0,99999,0
509073,无人死亡,0,"115,50907,50907;118,1,1",1019,0,0,,0,0,99999,0
509083,无人死亡,0,"115,50908,50908;118,1,1",1019,0,0,,0,0,99999,0
509093,无人死亡,0,"115,50909,50909;118,1,1",1019,0,0,,0,0,99999,0
509103,无人死亡,0,"115,50910,50910;118,1,1",1019,0,0,,0,0,99999,0
509113,无人死亡,0,"115,50911,50911;118,1,1",1019,0,0,,0,0,99999,0
509123,无人死亡,0,"115,50912,50912;118,1,1",1019,0,0,,0,0,99999,0
509133,无人死亡,0,"115,50913,50913;118,1,1",1019,0,0,,0,0,99999,0
509143,无人死亡,0,"115,50914,50914;118,1,1",1019,0,0,,0,0,99999,0
509153,无人死亡,0,"115,50915,50915;118,1,1",1019,0,0,,0,0,99999,0
509163,无人死亡,0,"115,50916,50916;118,1,1",1019,0,0,,0,0,99999,0
509173,无人死亡,0,"115,50917,50917;118,1,1",1019,0,0,,0,0,99999,0
509183,无人死亡,0,"115,50918,50918;118,1,1",1019,0,0,,0,0,99999,0
509193,无人死亡,0,"115,50919,50919;118,1,1",1019,0,0,,0,0,99999,0
509203,无人死亡,0,"115,50920,50920;118,1,1",1019,0,0,,0,0,99999,0
510013,无人死亡,0,"115,51001,51001;118,1,1",1019,0,0,,0,0,99999,0
510023,无人死亡,0,"115,51002,51002;118,1,1",1019,0,0,,0,0,99999,0
510033,无人死亡,0,"115,51003,51003;118,1,1",1019,0,0,,0,0,99999,0
510043,无人死亡,0,"115,51004,51004;118,1,1",1019,0,0,,0,0,99999,0
510053,无人死亡,0,"115,51005,51005;118,1,1",1019,0,0,,0,0,99999,0
510063,无人死亡,0,"115,51006,51006;118,1,1",1019,0,0,,0,0,99999,0
510073,无人死亡,0,"115,51007,51007;118,1,1",1019,0,0,,0,0,99999,0
510083,无人死亡,0,"115,51008,51008;118,1,1",1019,0,0,,0,0,99999,0
510093,无人死亡,0,"115,51009,51009;118,1,1",1019,0,0,,0,0,99999,0
510103,无人死亡,0,"115,51010,51010;118,1,1",1019,0,0,,0,0,99999,0
510113,无人死亡,0,"115,51011,51011;118,1,1",1019,0,0,,0,0,99999,0
510123,无人死亡,0,"115,51012,51012;118,1,1",1019,0,0,,0,0,99999,0
510133,无人死亡,0,"115,51013,51013;118,1,1",1019,0,0,,0,0,99999,0
510143,无人死亡,0,"115,51014,51014;118,1,1",1019,0,0,,0,0,99999,0
510153,无人死亡,0,"115,51015,51015;118,1,1",1019,0,0,,0,0,99999,0
510163,无人死亡,0,"115,51016,51016;118,1,1",1019,0,0,,0,0,99999,0
510173,无人死亡,0,"115,51017,51017;118,1,1",1019,0,0,,0,0,99999,0
510183,无人死亡,0,"115,51018,51018;118,1,1",1019,0,0,,0,0,99999,0
510193,无人死亡,0,"115,51019,51019;118,1,1",1019,0,0,,0,0,99999,0
510203,无人死亡,0,"115,51020,51020;118,1,1",1019,0,0,,0,0,99999,0
501014,三星任务条件,0,0,1045,"501010,501012,501013",0,,0,0,99999,0
501024,三星任务条件,0,0,1045,"501020,501022,501023",0,,0,0,99999,0
501034,三星任务条件,0,0,1045,"501030,501032,501033",0,,0,0,99999,0
501044,三星任务条件,0,0,1045,"501040,501042,501043",0,,0,0,99999,0
501054,三星任务条件,0,0,1045,"501050,501052,501053",0,,0,0,99999,0
501064,三星任务条件,0,0,1045,"501060,501062,501063",0,,0,0,99999,0
501074,三星任务条件,0,0,1045,"501070,501072,501073",0,,0,0,99999,0
501084,三星任务条件,0,0,1045,"501080,501082,501083",0,,0,0,99999,0
501094,三星任务条件,0,0,1045,"501090,501092,501093",0,,0,0,99999,0
501104,三星任务条件,0,0,1045,"501100,501102,501103",0,,0,0,99999,0
501114,三星任务条件,0,0,1045,"501110,501112,501113",0,,0,0,99999,0
501124,三星任务条件,0,0,1045,"501120,501122,501123",0,,0,0,99999,0
501134,三星任务条件,0,0,1045,"501130,501132,501133",0,,0,0,99999,0
501144,三星任务条件,0,0,1045,"501140,501142,501143",0,,0,0,99999,0
501154,三星任务条件,0,0,1045,"501150,501152,501153",0,,0,0,99999,0
501164,三星任务条件,0,0,1045,"501160,501162,501163",0,,0,0,99999,0
501174,三星任务条件,0,0,1045,"501170,501172,501173",0,,0,0,99999,0
501184,三星任务条件,0,0,1045,"501180,501182,501183",0,,0,0,99999,0
501194,三星任务条件,0,0,1045,"501190,501192,501193",0,,0,0,99999,0
501204,三星任务条件,0,0,1045,"501200,501202,501203",0,,0,0,99999,0
502014,三星任务条件,0,0,1045,"502010,502012,502013",0,,0,0,99999,0
502024,三星任务条件,0,0,1045,"502020,502022,502023",0,,0,0,99999,0
502034,三星任务条件,0,0,1045,"502030,502032,502033",0,,0,0,99999,0
502044,三星任务条件,0,0,1045,"502040,502042,502043",0,,0,0,99999,0
502054,三星任务条件,0,0,1045,"502050,502052,502053",0,,0,0,99999,0
502064,三星任务条件,0,0,1045,"502060,502062,502063",0,,0,0,99999,0
502074,三星任务条件,0,0,1045,"502070,502072,502073",0,,0,0,99999,0
502084,三星任务条件,0,0,1045,"502080,502082,502083",0,,0,0,99999,0
502094,三星任务条件,0,0,1045,"502090,502092,502093",0,,0,0,99999,0
502104,三星任务条件,0,0,1045,"502100,502102,502103",0,,0,0,99999,0
502114,三星任务条件,0,0,1045,"502110,502112,502113",0,,0,0,99999,0
502124,三星任务条件,0,0,1045,"502120,502122,502123",0,,0,0,99999,0
502134,三星任务条件,0,0,1045,"502130,502132,502133",0,,0,0,99999,0
502144,三星任务条件,0,0,1045,"502140,502142,502143",0,,0,0,99999,0
502154,三星任务条件,0,0,1045,"502150,502152,502153",0,,0,0,99999,0
502164,三星任务条件,0,0,1045,"502160,502162,502163",0,,0,0,99999,0
502174,三星任务条件,0,0,1045,"502170,502172,502173",0,,0,0,99999,0
502184,三星任务条件,0,0,1045,"502180,502182,502183",0,,0,0,99999,0
502194,三星任务条件,0,0,1045,"502190,502192,502193",0,,0,0,99999,0
502204,三星任务条件,0,0,1045,"502200,502202,502203",0,,0,0,99999,0
503014,三星任务条件,0,0,1045,"503010,503012,503013",0,,0,0,99999,0
503024,三星任务条件,0,0,1045,"503020,503022,503023",0,,0,0,99999,0
503034,三星任务条件,0,0,1045,"503030,503032,503033",0,,0,0,99999,0
503044,三星任务条件,0,0,1045,"503040,503042,503043",0,,0,0,99999,0
503054,三星任务条件,0,0,1045,"503050,503052,503053",0,,0,0,99999,0
503064,三星任务条件,0,0,1045,"503060,503062,503063",0,,0,0,99999,0
503074,三星任务条件,0,0,1045,"503070,503072,503073",0,,0,0,99999,0
503084,三星任务条件,0,0,1045,"503080,503082,503083",0,,0,0,99999,0
503094,三星任务条件,0,0,1045,"503090,503092,503093",0,,0,0,99999,0
503104,三星任务条件,0,0,1045,"503100,503102,503103",0,,0,0,99999,0
503114,三星任务条件,0,0,1045,"503110,503112,503113",0,,0,0,99999,0
503124,三星任务条件,0,0,1045,"503120,503122,503123",0,,0,0,99999,0
503134,三星任务条件,0,0,1045,"503130,503132,503133",0,,0,0,99999,0
503144,三星任务条件,0,0,1045,"503140,503142,503143",0,,0,0,99999,0
503154,三星任务条件,0,0,1045,"503150,503152,503153",0,,0,0,99999,0
503164,三星任务条件,0,0,1045,"503160,503162,503163",0,,0,0,99999,0
503174,三星任务条件,0,0,1045,"503170,503172,503173",0,,0,0,99999,0
503184,三星任务条件,0,0,1045,"503180,503182,503183",0,,0,0,99999,0
503194,三星任务条件,0,0,1045,"503190,503192,503193",0,,0,0,99999,0
503204,三星任务条件,0,0,1045,"503200,503202,503203",0,,0,0,99999,0
504014,三星任务条件,0,0,1045,"504010,504012,504013",0,,0,0,99999,0
504024,三星任务条件,0,0,1045,"504020,504022,504023",0,,0,0,99999,0
504034,三星任务条件,0,0,1045,"504030,504032,504033",0,,0,0,99999,0
504044,三星任务条件,0,0,1045,"504040,504042,504043",0,,0,0,99999,0
504054,三星任务条件,0,0,1045,"504050,504052,504053",0,,0,0,99999,0
504064,三星任务条件,0,0,1045,"504060,504062,504063",0,,0,0,99999,0
504074,三星任务条件,0,0,1045,"504070,504072,504073",0,,0,0,99999,0
504084,三星任务条件,0,0,1045,"504080,504082,504083",0,,0,0,99999,0
504094,三星任务条件,0,0,1045,"504090,504092,504093",0,,0,0,99999,0
504104,三星任务条件,0,0,1045,"504100,504102,504103",0,,0,0,99999,0
504114,三星任务条件,0,0,1045,"504110,504112,504113",0,,0,0,99999,0
504124,三星任务条件,0,0,1045,"504120,504122,504123",0,,0,0,99999,0
504134,三星任务条件,0,0,1045,"504130,504132,504133",0,,0,0,99999,0
504144,三星任务条件,0,0,1045,"504140,504142,504143",0,,0,0,99999,0
504154,三星任务条件,0,0,1045,"504150,504152,504153",0,,0,0,99999,0
504164,三星任务条件,0,0,1045,"504160,504162,504163",0,,0,0,99999,0
504174,三星任务条件,0,0,1045,"504170,504172,504173",0,,0,0,99999,0
504184,三星任务条件,0,0,1045,"504180,504182,504183",0,,0,0,99999,0
504194,三星任务条件,0,0,1045,"504190,504192,504193",0,,0,0,99999,0
504204,三星任务条件,0,0,1045,"504200,504202,504203",0,,0,0,99999,0
505014,三星任务条件,0,0,1045,"505010,505012,505013",0,,0,0,99999,0
505024,三星任务条件,0,0,1045,"505020,505022,505023",0,,0,0,99999,0
505034,三星任务条件,0,0,1045,"505030,505032,505033",0,,0,0,99999,0
505044,三星任务条件,0,0,1045,"505040,505042,505043",0,,0,0,99999,0
505054,三星任务条件,0,0,1045,"505050,505052,505053",0,,0,0,99999,0
505064,三星任务条件,0,0,1045,"505060,505062,505063",0,,0,0,99999,0
505074,三星任务条件,0,0,1045,"505070,505072,505073",0,,0,0,99999,0
505084,三星任务条件,0,0,1045,"505080,505082,505083",0,,0,0,99999,0
505094,三星任务条件,0,0,1045,"505090,505092,505093",0,,0,0,99999,0
505104,三星任务条件,0,0,1045,"505100,505102,505103",0,,0,0,99999,0
505114,三星任务条件,0,0,1045,"505110,505112,505113",0,,0,0,99999,0
505124,三星任务条件,0,0,1045,"505120,505122,505123",0,,0,0,99999,0
505134,三星任务条件,0,0,1045,"505130,505132,505133",0,,0,0,99999,0
505144,三星任务条件,0,0,1045,"505140,505142,505143",0,,0,0,99999,0
505154,三星任务条件,0,0,1045,"505150,505152,505153",0,,0,0,99999,0
505164,三星任务条件,0,0,1045,"505160,505162,505163",0,,0,0,99999,0
505174,三星任务条件,0,0,1045,"505170,505172,505173",0,,0,0,99999,0
505184,三星任务条件,0,0,1045,"505180,505182,505183",0,,0,0,99999,0
505194,三星任务条件,0,0,1045,"505190,505192,505193",0,,0,0,99999,0
505204,三星任务条件,0,0,1045,"505200,505202,505203",0,,0,0,99999,0
506014,三星任务条件,0,0,1045,"506010,506012,506013",0,,0,0,99999,0
506024,三星任务条件,0,0,1045,"506020,506022,506023",0,,0,0,99999,0
506034,三星任务条件,0,0,1045,"506030,506032,506033",0,,0,0,99999,0
506044,三星任务条件,0,0,1045,"506040,506042,506043",0,,0,0,99999,0
506054,三星任务条件,0,0,1045,"506050,506052,506053",0,,0,0,99999,0
506064,三星任务条件,0,0,1045,"506060,506062,506063",0,,0,0,99999,0
506074,三星任务条件,0,0,1045,"506070,506072,506073",0,,0,0,99999,0
506084,三星任务条件,0,0,1045,"506080,506082,506083",0,,0,0,99999,0
506094,三星任务条件,0,0,1045,"506090,506092,506093",0,,0,0,99999,0
506104,三星任务条件,0,0,1045,"506100,506102,506103",0,,0,0,99999,0
506114,三星任务条件,0,0,1045,"506110,506112,506113",0,,0,0,99999,0
506124,三星任务条件,0,0,1045,"506120,506122,506123",0,,0,0,99999,0
506134,三星任务条件,0,0,1045,"506130,506132,506133",0,,0,0,99999,0
506144,三星任务条件,0,0,1045,"506140,506142,506143",0,,0,0,99999,0
506154,三星任务条件,0,0,1045,"506150,506152,506153",0,,0,0,99999,0
506164,三星任务条件,0,0,1045,"506160,506162,506163",0,,0,0,99999,0
506174,三星任务条件,0,0,1045,"506170,506172,506173",0,,0,0,99999,0
506184,三星任务条件,0,0,1045,"506180,506182,506183",0,,0,0,99999,0
506194,三星任务条件,0,0,1045,"506190,506192,506193",0,,0,0,99999,0
506204,三星任务条件,0,0,1045,"506200,506202,506203",0,,0,0,99999,0
507014,三星任务条件,0,0,1045,"507010,507012,507013",0,,0,0,99999,0
507024,三星任务条件,0,0,1045,"507020,507022,507023",0,,0,0,99999,0
507034,三星任务条件,0,0,1045,"507030,507032,507033",0,,0,0,99999,0
507044,三星任务条件,0,0,1045,"507040,507042,507043",0,,0,0,99999,0
507054,三星任务条件,0,0,1045,"507050,507052,507053",0,,0,0,99999,0
507064,三星任务条件,0,0,1045,"507060,507062,507063",0,,0,0,99999,0
507074,三星任务条件,0,0,1045,"507070,507072,507073",0,,0,0,99999,0
507084,三星任务条件,0,0,1045,"507080,507082,507083",0,,0,0,99999,0
507094,三星任务条件,0,0,1045,"507090,507092,507093",0,,0,0,99999,0
507104,三星任务条件,0,0,1045,"507100,507102,507103",0,,0,0,99999,0
507114,三星任务条件,0,0,1045,"507110,507112,507113",0,,0,0,99999,0
507124,三星任务条件,0,0,1045,"507120,507122,507123",0,,0,0,99999,0
507134,三星任务条件,0,0,1045,"507130,507132,507133",0,,0,0,99999,0
507144,三星任务条件,0,0,1045,"507140,507142,507143",0,,0,0,99999,0
507154,三星任务条件,0,0,1045,"507150,507152,507153",0,,0,0,99999,0
507164,三星任务条件,0,0,1045,"507160,507162,507163",0,,0,0,99999,0
507174,三星任务条件,0,0,1045,"507170,507172,507173",0,,0,0,99999,0
507184,三星任务条件,0,0,1045,"507180,507182,507183",0,,0,0,99999,0
507194,三星任务条件,0,0,1045,"507190,507192,507193",0,,0,0,99999,0
507204,三星任务条件,0,0,1045,"507200,507202,507203",0,,0,0,99999,0
508014,三星任务条件,0,0,1045,"508010,508012,508013",0,,0,0,99999,0
508024,三星任务条件,0,0,1045,"508020,508022,508023",0,,0,0,99999,0
508034,三星任务条件,0,0,1045,"508030,508032,508033",0,,0,0,99999,0
508044,三星任务条件,0,0,1045,"508040,508042,508043",0,,0,0,99999,0
508054,三星任务条件,0,0,1045,"508050,508052,508053",0,,0,0,99999,0
508064,三星任务条件,0,0,1045,"508060,508062,508063",0,,0,0,99999,0
508074,三星任务条件,0,0,1045,"508070,508072,508073",0,,0,0,99999,0
508084,三星任务条件,0,0,1045,"508080,508082,508083",0,,0,0,99999,0
508094,三星任务条件,0,0,1045,"508090,508092,508093",0,,0,0,99999,0
508104,三星任务条件,0,0,1045,"508100,508102,508103",0,,0,0,99999,0
508114,三星任务条件,0,0,1045,"508110,508112,508113",0,,0,0,99999,0
508124,三星任务条件,0,0,1045,"508120,508122,508123",0,,0,0,99999,0
508134,三星任务条件,0,0,1045,"508130,508132,508133",0,,0,0,99999,0
508144,三星任务条件,0,0,1045,"508140,508142,508143",0,,0,0,99999,0
508154,三星任务条件,0,0,1045,"508150,508152,508153",0,,0,0,99999,0
508164,三星任务条件,0,0,1045,"508160,508162,508163",0,,0,0,99999,0
508174,三星任务条件,0,0,1045,"508170,508172,508173",0,,0,0,99999,0
508184,三星任务条件,0,0,1045,"508180,508182,508183",0,,0,0,99999,0
508194,三星任务条件,0,0,1045,"508190,508192,508193",0,,0,0,99999,0
508204,三星任务条件,0,0,1045,"508200,508202,508203",0,,0,0,99999,0
509014,三星任务条件,0,0,1045,"509010,509012,509013",0,,0,0,99999,0
509024,三星任务条件,0,0,1045,"509020,509022,509023",0,,0,0,99999,0
509034,三星任务条件,0,0,1045,"509030,509032,509033",0,,0,0,99999,0
509044,三星任务条件,0,0,1045,"509040,509042,509043",0,,0,0,99999,0
509054,三星任务条件,0,0,1045,"509050,509052,509053",0,,0,0,99999,0
509064,三星任务条件,0,0,1045,"509060,509062,509063",0,,0,0,99999,0
509074,三星任务条件,0,0,1045,"509070,509072,509073",0,,0,0,99999,0
509084,三星任务条件,0,0,1045,"509080,509082,509083",0,,0,0,99999,0
509094,三星任务条件,0,0,1045,"509090,509092,509093",0,,0,0,99999,0
509104,三星任务条件,0,0,1045,"509100,509102,509103",0,,0,0,99999,0
509114,三星任务条件,0,0,1045,"509110,509112,509113",0,,0,0,99999,0
509124,三星任务条件,0,0,1045,"509120,509122,509123",0,,0,0,99999,0
509134,三星任务条件,0,0,1045,"509130,509132,509133",0,,0,0,99999,0
509144,三星任务条件,0,0,1045,"509140,509142,509143",0,,0,0,99999,0
509154,三星任务条件,0,0,1045,"509150,509152,509153",0,,0,0,99999,0
509164,三星任务条件,0,0,1045,"509160,509162,509163",0,,0,0,99999,0
509174,三星任务条件,0,0,1045,"509170,509172,509173",0,,0,0,99999,0
509184,三星任务条件,0,0,1045,"509180,509182,509183",0,,0,0,99999,0
509194,三星任务条件,0,0,1045,"509190,509192,509193",0,,0,0,99999,0
509204,三星任务条件,0,0,1045,"509200,509202,509203",0,,0,0,99999,0
510014,三星任务条件,0,0,1045,"510010,510012,510013",0,,0,0,99999,0
510024,三星任务条件,0,0,1045,"510020,510022,510023",0,,0,0,99999,0
510034,三星任务条件,0,0,1045,"510030,510032,510033",0,,0,0,99999,0
510044,三星任务条件,0,0,1045,"510040,510042,510043",0,,0,0,99999,0
510054,三星任务条件,0,0,1045,"510050,510052,510053",0,,0,0,99999,0
510064,三星任务条件,0,0,1045,"510060,510062,510063",0,,0,0,99999,0
510074,三星任务条件,0,0,1045,"510070,510072,510073",0,,0,0,99999,0
510084,三星任务条件,0,0,1045,"510080,510082,510083",0,,0,0,99999,0
510094,三星任务条件,0,0,1045,"510090,510092,510093",0,,0,0,99999,0
510104,三星任务条件,0,0,1045,"510100,510102,510103",0,,0,0,99999,0
510114,三星任务条件,0,0,1045,"510110,510112,510113",0,,0,0,99999,0
510124,三星任务条件,0,0,1045,"510120,510122,510123",0,,0,0,99999,0
510134,三星任务条件,0,0,1045,"510130,510132,510133",0,,0,0,99999,0
510144,三星任务条件,0,0,1045,"510140,510142,510143",0,,0,0,99999,0
510154,三星任务条件,0,0,1045,"510150,510152,510153",0,,0,0,99999,0
510164,三星任务条件,0,0,1045,"510160,510162,510163",0,,0,0,99999,0
510174,三星任务条件,0,0,1045,"510170,510172,510173",0,,0,0,99999,0
510184,三星任务条件,0,0,1045,"510180,510182,510183",0,,0,0,99999,0
510194,三星任务条件,0,0,1045,"510190,510192,510193",0,,0,0,99999,0
510204,三星任务条件,0,0,1045,"510200,510202,510203",0,,0,0,99999,0
501001,第一章星数奖励,0,0,1037,50100,0,,0,0,99999,0
502001,第二章星数奖励,0,0,1037,50200,0,,0,0,99999,0
503001,第三章星数奖励,0,0,1037,50300,0,,0,0,99999,0
504001,第四章星数奖励,0,0,1037,50400,0,,0,0,99999,0
505001,第五章星数奖励,0,0,1037,50500,0,,0,0,99999,0
506001,第六-序章星数奖励,0,0,1037,50600,0,,0,0,99999,0
507001,第六-上章星数奖励,0,0,1037,50700,0,,0,0,99999,0
508001,第六-下章星数奖励,0,0,1037,50800,0,,0,0,99999,0
509001,第七章星数奖励,0,0,1037,50900,0,,0,0,99999,0
510001,第八章星数奖励,0,0,1037,51000,0,,0,0,99999,0
