StageId,PreStage,Show,Name,StageNumber,,StageOrder,Type,MainStage,BossTitle,FirstRawardMission,ThreeStarMission,ThreeStarReward,OpenCondition,WinCondition,WinConditionLevelRefix,LoseCondition,LoseConditionLevelRefix,ItemConsume,MaxRound,Power,TaskReward,ChapterId,ChapterMapId,StageTime,MonsterId,SuggestGospel,StageMonsterAttrBuff,MonsterAttrBuff,SelfStartSkill,AwardBuff,ItemId,Drop,InfiniteReward,Plot,EndPlot,Icon,Sound,SkillQuantity,SkillId,MonsterSkillId,AllowSkill,Quantity,Scene,SpecialCamera,Des,StageDes
7000902,,1,stage_name_7000902,II,幻梦之境-暴食,2,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700090201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120054,2,"99999993,99999996",,0,0,1979227,,steage_des_7000902,steage_des_70001
7000903,,1,stage_name_7000903,III,幻梦之境-暴食,2,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700090301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120054,3,"99999993,99999996,99999995",,0,0,1979227,,steage_des_7000903,steage_des_70001
7000904,,1,stage_name_7000904,IV,幻梦之境-暴食,2,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700090401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120054,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979227,,steage_des_7000904,steage_des_70001
7001001,,1,stage_name_7001001,I,幻梦之境-色欲,1,2,1,1,0,0,0,"104,1","10115,1",,,,0,1200,"50,50000",0,0,0,0,700010101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,1,99999996,,0,0,1979207,,steage_des_7001001,steage_des_70001
7001002,,1,stage_name_7001002,II,幻梦之境-色欲,1,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700010201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,2,"99999993,99999996",,0,0,1979207,,steage_des_7001002,steage_des_70001
7001003,,1,stage_name_7001003,III,幻梦之境-色欲,1,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700010301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,3,"99999993,99999996,99999995",,0,0,1979207,,steage_des_7001003,steage_des_70001
7001004,,1,stage_name_7001004,IV,幻梦之境-色欲,1,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700010401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979207,,steage_des_7001004,steage_des_70001
7001101,,1,stage_name_7001101,I,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,1","10115,1",,,,0,1200,"50,50000",0,0,0,0,700030101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,1,99999996,,0,0,1979208,,steage_des_7001101,steage_des_70001
7001102,,1,stage_name_7001102,II,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700030201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,2,"99999993,99999996",,0,0,1979208,,steage_des_7001102,steage_des_70001
7001103,,1,stage_name_7001103,III,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700030301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,3,"99999993,99999996,99999995",,0,0,1979208,,steage_des_7001103,steage_des_70001
7001104,,1,stage_name_7001104,IV,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700030401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979208,,steage_des_7001104,steage_des_70001
7001201,,1,stage_name_7001201,I,幻梦之境-暴食,2,2,1,1,0,0,0,"104,1","10115,1",,,,0,1200,"50,50000",0,0,0,0,700020101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120085,1,99999996,,0,0,1979208,,steage_des_7001201,steage_des_70001
7001202,,1,stage_name_7001202,II,幻梦之境-暴食,2,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700020201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120085,2,"99999993,99999996",,0,0,1979208,,steage_des_7001202,steage_des_70001
7001203,,1,stage_name_7001203,III,幻梦之境-暴食,2,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700020301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120085,3,"99999993,99999996,99999995",,0,0,1979208,,steage_des_7001203,steage_des_70001
7001204,,1,stage_name_7001204,IV,幻梦之境-暴食,2,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700020401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120085,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979208,,steage_des_7001204,steage_des_70001
7001301,,1,stage_name_7001301,I,幻梦之境-暴食,2,2,1,1,0,0,0,"104,1","10115,1",,,,0,1200,"50,50000",0,0,0,0,700090101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120054,1,99999996,,0,0,1979227,,steage_des_7001301,steage_des_70001
7001302,,1,stage_name_7001302,II,幻梦之境-暴食,2,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700090201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120054,2,"99999993,99999996",,0,0,1979227,,steage_des_7001302,steage_des_70001
7001303,,1,stage_name_7001303,III,幻梦之境-暴食,2,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700090301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120054,3,"99999993,99999996,99999995",,0,0,1979227,,steage_des_7001303,steage_des_70001
7001304,,1,stage_name_7001304,IV,幻梦之境-暴食,2,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700090401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120054,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979227,,steage_des_7001304,steage_des_70001
7001401,,1,stage_name_7001401,I,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,1","10115,1",,,,0,1200,"50,50000",0,0,0,0,700070101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,1,99999996,,0,0,1979208,,steage_des_7001401,steage_des_70001
7001402,,1,stage_name_7001402,II,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700070201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,2,"99999993,99999996",,0,0,1979208,,steage_des_7001402,steage_des_70001
7001403,,1,stage_name_7001403,III,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700070301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,3,"99999993,99999996,99999995",,0,0,1979208,,steage_des_7001403,steage_des_70001
7001404,,1,stage_name_7001404,IV,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700070401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979208,,steage_des_7001404,steage_des_70001
7001501,,1,stage_name_7001501,I,幻梦之境-色欲,1,2,1,1,0,0,0,"104,1","10115,1",,,,0,1200,"50,50000",0,0,0,0,700080101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,1,99999996,,0,0,1979207,,steage_des_7001501,steage_des_70001
7001502,,1,stage_name_7001502,II,幻梦之境-色欲,1,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700080201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,2,"99999993,99999996",,0,0,1979207,,steage_des_7001502,steage_des_70001
7001503,,1,stage_name_7001503,III,幻梦之境-色欲,1,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700080301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,3,"99999993,99999996,99999995",,0,0,1979207,,steage_des_7001503,steage_des_70001
7001504,,1,stage_name_7001504,IV,幻梦之境-色欲,1,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700080401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979207,,steage_des_7001504,steage_des_70001
7001601,,1,stage_name_7001601,I,幻梦之境-暴食,2,2,1,1,0,0,0,"104,1","10115,1",,,,0,1200,"50,50000",0,0,0,0,700020101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120085,1,99999996,,0,0,1979208,,steage_des_7001601,steage_des_70001
7001602,,1,stage_name_7001602,II,幻梦之境-暴食,2,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700020201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120085,2,"99999993,99999996",,0,0,1979208,,steage_des_7001602,steage_des_70001
7001603,,1,stage_name_7001603,III,幻梦之境-暴食,2,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700020301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120085,3,"99999993,99999996,99999995",,0,0,1979208,,steage_des_7001603,steage_des_70001
7001604,,1,stage_name_7001604,IV,幻梦之境-暴食,2,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700020401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_2_1,ui_mhj_z_gq_kn_2_2,ui_image_hmzj_2_3",8120085,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979208,,steage_des_7001604,steage_des_70001
7001701,,1,stage_name_7001701,I,幻梦之境-色欲,1,2,1,1,0,0,0,"104,1","10115,1",,,,0,1200,"50,50000",0,0,0,0,700010101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,1,99999996,,0,0,1979207,,steage_des_7001701,steage_des_70001
7001702,,1,stage_name_7001702,II,幻梦之境-色欲,1,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700010201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,2,"99999993,99999996",,0,0,1979207,,steage_des_7001702,steage_des_70001
7001703,,1,stage_name_7001703,III,幻梦之境-色欲,1,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700010301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,3,"99999993,99999996,99999995",,0,0,1979207,,steage_des_7001703,steage_des_70001
7001704,,1,stage_name_7001704,IV,幻梦之境-色欲,1,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700010401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_1_1,ui_mhj_z_gq_kn_1_2,ui_image_hmzj_1_3",8120055,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979207,,steage_des_7001704,steage_des_70001
7001801,,1,stage_name_7001801,I,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,1","10115,1",,,,0,1200,"50,50000",0,0,0,0,700030101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,1,99999996,,0,0,1979208,,steage_des_7001801,steage_des_70001
7001802,,1,stage_name_7001802,II,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,60","10115,1",,,,0,1200,"60,60000",0,0,0,0,700030201,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,2,"99999993,99999996",,0,0,1979208,,steage_des_7001802,steage_des_70001
7001803,,1,stage_name_7001803,III,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,70","10115,1",,,,0,1200,"70,70000",0,0,0,0,700030301,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,3,"99999993,99999996,99999995",,0,0,1979208,,steage_des_7001803,steage_des_70001
7001804,,1,stage_name_7001804,IV,幻梦之境-咎瓦尤斯,3,2,1,1,0,0,0,"104,80","10115,1",,,,0,1200,"80,80000",0,0,0,0,700030401,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_image_hmzj_5_3",8120085,4,"99999993,99999994,99999995,99999996",,"99999972,99999971,99999970,99999968",4,1979208,,steage_des_7001804,steage_des_70001
8001001,,1,stage_name_8001001,0,幻梦之境-咎瓦尤斯,,7,1,1,0,0,0,0,"10116,1",,,,"1000014,1",600,"40,20000",0,0,0,0,800100101,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_mhj_z_gq_kn_5_3",8120085,2,"80010011,99999996",,0,0,1979208,,steage_des_8001001,steage_des_8001001
8001002,,1,stage_name_8001002,0,,,7,1,1,0,0,0,0,"10116,1",,,,"1000014,1",600,"40,20000",0,0,0,0,800100102,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_mhj_z_gq_kn_5_3",8120085,2,"80010021,99999996",,0,0,1979208,,steage_des_8001002,steage_des_8001002
8001003,,1,stage_name_8001003,0,,,7,1,1,0,0,0,0,"10116,1",,,,"1000014,1",600,"40,20000",0,0,0,0,800100103,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_mhj_z_gq_kn_5_3",8120085,2,"80010031,99999996",,0,0,1979208,,steage_des_8001003,steage_des_8001003
8001004,,1,stage_name_8001004,0,,,7,1,1,0,0,0,0,"10116,1",,,,"1000014,1",600,"40,20000",0,0,0,0,800100104,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_mhj_z_gq_kn_5_3",8120085,2,"80010041,99999996",,0,0,1979208,,steage_des_8001004,steage_des_8001004
8001005,,1,stage_name_8001005,0,,,7,1,1,0,0,0,0,"10116,1",,,,"1000014,1",600,"40,20000",0,0,0,0,800100105,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_mhj_z_gq_kn_5_3",8120085,2,"80010051,99999996",,0,0,1979208,,steage_des_8001005,steage_des_8001005
8001006,,1,stage_name_8001006,0,,,7,1,1,0,0,0,0,"10116,1",,,,"1000014,1",600,"40,20000",0,0,0,0,800100106,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_mhj_z_gq_kn_5_3",8120085,2,"80010061,99999996",,0,0,1979208,,steage_des_8001006,steage_des_8001006
8001007,,1,stage_name_8001007,0,,,7,1,1,0,0,0,0,"10116,1",,,,"1000014,1",600,"40,20000",0,0,0,0,800100107,,0,0,0,0,0,0,,0,0,"ui_mhj_z_gq_kn_5_1,ui_mhj_z_gq_kn_5_2,ui_mhj_z_gq_kn_5_3",8120085,2,"80010071,99999996",,0,0,1979208,,steage_des_8001007,steage_des_8001007
1020101,,1,stage_name_1020101,QY-01,缘起锦绣,,5,3,0,10201010,,,0,0,,,,"1000004,0",0,"108,37840",0,10201,1020101,801,,,0,0,0,0,0,0,,5805150,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120081,0,0,,,,1979204,,steage_des_1020101,
1020102,1020101,1,stage_name_1020102,QY-02,深林遇狐,,5,1,0,10201020,"10201021,10201022,10201023",10201024,0,0,,,,"1000004,30",9900,"108,37840",0,10201,1020102,802,510021,,0,0,0,0,0,"10201012,51020102",,5805151,5805152,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120081,0,0,,,,1979204,,steage_des_1020102,
1020103,1020102,1,stage_name_1020103,QY-03,落花又逢,,5,3,0,10201030,,,0,0,,,,"1000004,0",0,"109,40772",0,10201,1020103,803,,,0,0,0,0,0,0,,5805153,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120082,0,0,,,,1979205,,steage_des_1020103,
1020104,1020103,1,stage_name_1020104,QY-04,神契双结,,5,3,0,10201040,,,0,0,,,,"1000004,0",0,"109,38170",0,10201,1020104,801,,,0,0,0,0,0,0,,5805154,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120082,0,0,,,,1979205,,steage_des_1020104,
1020105,1020104,1,stage_name_1020105,QY-05,佳愿,,5,3,0,10201050,,,0,0,,,,"1000004,0",0,"110,41125",0,10201,1020105,802,,,0,0,0,0,0,0,,5805155,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120086,0,0,,,,1979208,,steage_des_1020105,
1020106,1020105,1,stage_name_1020106,QY-06,恶神传说,,5,3,0,10201060,,,0,0,,,,"1000004,0",0,"110,38500",0,10201,1020106,803,,,0,0,0,0,0,0,,5805156,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120089,0,0,,,,1979217,,steage_des_1020106,
1020107,1020106,1,stage_name_1020107,QY-07,解怨释结,,5,3,0,10201070,,,0,0,,,,"1000004,0",0,"111,38819",0,10201,1020107,801,,,0,0,0,0,0,0,,5805157,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120089,0,0,,,,1979217,,steage_des_1020107,
1020108,1020107,1,stage_name_1020108,QY-08,夕暮漫步,,5,3,0,10201080,,,0,0,,,,"1000004,0",0,"111,41465",0,10201,1020108,802,,,0,0,0,0,0,0,,5805158,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120089,0,0,,,,1979219,,steage_des_1020108,
1020109,1020108,1,stage_name_1020109,QY-09,阴云袭人,,5,3,0,10201090,,,0,0,,,,"1000004,0",0,"112,39149",0,10201,1020109,803,,,0,0,0,0,0,0,,5805159,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120089,0,0,,,,1979219,,steage_des_1020109,
1020110,1020109,1,stage_name_1020110,QY-10,不安,,5,3,0,10201100,,,0,0,,,,"1000004,0",0,"112,41818",0,10201,1020110,801,,,0,0,0,0,0,0,,5805160,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120082,0,0,,,,1979205,,steage_des_1020110,
1020111,1020110,1,stage_name_1020111,QY-11,神谕赐福,,5,3,0,10201110,,,0,0,,,,"1000004,0",0,"113,42170",0,10201,1020111,802,,,0,0,0,0,0,0,,5805161,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120088,0,0,,,,1979220,,steage_des_1020111,
1020112,1020111,1,stage_name_1020112,QY-12,世如我见,,5,3,0,10201120,,,0,0,,,,"1000004,0",0,"113,39479",0,10201,1020112,803,,,0,0,0,0,0,0,,5805162,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120088,0,0,,,,1979202,,steage_des_1020112,
1020113,1020112,1,stage_name_1020113,QY-13,黑与白,,5,3,0,10201130,,,0,0,,,,"1000004,0",0,"114,39809",0,10201,1020113,801,,,0,0,0,0,0,0,,5805163,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120088,0,0,,,,1979202,,steage_des_1020113,
1020114,1020113,1,stage_name_1020114,QY-14,齐心协力,,5,3,0,10201140,,,0,0,,,,"1000004,0",0,"114,42523",0,10201,1020114,802,,,0,0,0,0,0,0,,5805164,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120081,0,0,,,,1979204,,steage_des_1020114,
1020115,1020114,1,stage_name_1020115,QY-15,勘破我执,,5,1,2,10201150,"10201151,10201152,10201153",10201154,0,0,,,,"1000004,30",9900,"115,42875",0,10201,1020115,803,510151;501052,,0,0,0,0,0,"10201012,51020115",,5805165,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120082,0,0,,,,1979205,,steage_des_1020115,
1020116,1020115,1,stage_name_1020116,QY-16,誓约,,5,3,0,10201160,,,0,0,,,,"1000004,0",0,"115,40139",0,10201,1020116,801,,,0,0,0,0,0,0,,5805167,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120087,0,0,,,,1979215,,steage_des_1020116,
1020117,1020116,1,stage_name_1020117,QY-17,梦醒遇佳期,,5,3,0,10201170,,,0,0,,,,"1000004,0",0,"116,43228",0,10201,1020117,802,,,0,0,0,0,0,0,,5805168,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120054,0,0,,,,1979213,,steage_des_1020117,
1020118,1020117,1,stage_name_1020118,QY-18,心有感,,5,1,2,10201180,"10201181,10201182,10201183",10201184,0,0,,,,"1000004,30",9900,"116,43228",0,10201,1020118,803,510181,,0,0,0,0,0,"10201012,51020118",,,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120082,0,0,,,,1979205,,steage_des_1020118,
1020119,1020118,1,stage_name_1020119,QY-19,遇南山,,5,1,0,10201190,"10201191,10201192,10201193",10201194,0,0,,,,"1000004,30",9900,"118,41129",0,10201,1020119,801,510191,,0,0,0,0,0,"10201012,51020119",,,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120087,0,0,,,,1979215,,steage_des_1020119,
1020120,1020119,1,stage_name_1020120,QY-20,越藩篱,,5,1,1,10201200,"10201201,10201202,10201203",10201204,0,0,,,,"1000004,30",9900,"118,48607",0,10201,1020120,802,510201;510202,,0,0,0,0,0,"10201012,51020120",,,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120054,0,0,,,,1979222,,steage_des_1020120,
1020121,1020120,1,stage_name_1020121,QY-21,行长路,,5,1,0,10201210,"10201211,10201212,10201213",10201214,0,0,,,,"1000004,30",9900,"108,37840",0,10201,1020121,801,510011,,0,0,0,0,0,"10201012,51020121",,,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120081,0,0,,,,1979204,,steage_des_1020201,
1020122,1020121,1,stage_name_1020122,QY-22,潜深林,,5,1,0,10201220,"10201221,10201222,10201223",10201224,0,0,,,,"1000004,30",9900,"108,37840",0,10201,1020122,802,510021,,0,0,0,0,0,"10201012,51020122",,,,"ui_thd_zd_gq_1_1,ui_thd_zd_gq_1_2,ui_cj_tc_tu_wxhl_1,ui_cj_tc_tiao_wxhl_1",8120081,0,0,,,,1979204,,steage_des_1020202,
