Id,Type,Repeat,TriggerNumber,value,RewardId,Item,Counts
1000402,2,0,2,"100,100","1000019,1000020",0,1;1
1000403,2,0,1,"100,100","1000021,1000022",0,1;1
1000404,2,0,2,"100,100","1000021,1000022",0,1;1
1000405,2,0,1,"100,100","1000023,1000024",0,1;1
1002162,2,1,1,"100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100",0,"611011,611012,611013,611014,611015,611016,611021,611022,611023,611024,611025,611026,611031,611032,611033,611034,611035,611036,611041,611042,611043,611044,611045,611046,621031,621032,621033,621034,621035,621036,621061,621062,621063,621064,621065,621066",1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2000001,2,0,1,"100,100,100",0,"613011,612011,611011",1;1;1
2000002,2,0,1,"100,100,100",0,"613012,612012,611012",1;1;1
2000003,2,0,1,"100,100,100",0,"613013,612013,611013",1;1;1
2000004,2,0,1,"100,100,100",0,"613014,612014,611014",1;1;1
2000005,2,0,1,"100,100,100",0,"613015,612015,611015",1;1;1
2000006,2,0,1,"100,100,100",0,"613016,612016,611016",1;1;1
2000007,2,0,1,"100,100,100",0,"613021,612021,611021",1;1;1
2000008,2,0,1,"100,100,100",0,"613022,612022,611022",1;1;1
2000009,2,0,1,"100,100,100",0,"613023,612023,611023",1;1;1
2000010,2,0,1,"100,100,100",0,"613024,612024,611024",1;1;1
2000011,2,0,1,"100,100,100",0,"613025,612025,611025",1;1;1
2000012,2,0,1,"100,100,100",0,"613026,612026,611026",1;1;1
2000013,2,0,1,"100,100,100",0,"613031,612031,611031",1;1;1
2000014,2,0,1,"100,100,100",0,"613032,612032,611032",1;1;1
2000015,2,0,1,"100,100,100",0,"613033,612033,611033",1;1;1
2000016,2,0,1,"100,100,100",0,"613034,612034,611034",1;1;1
2000017,2,0,1,"100,100,100",0,"613035,612035,611035",1;1;1
2000018,2,0,1,"100,100,100",0,"613036,612036,611036",1;1;1
2000019,2,0,1,"100,100,100",0,"613041,612041,611041",1;1;1
2000020,2,0,1,"100,100,100",0,"613042,612042,611042",1;1;1
2000021,2,0,1,"100,100,100",0,"613043,612043,611043",1;1;1
2000022,2,0,1,"100,100,100",0,"613044,612044,611044",1;1;1
2000023,2,0,1,"100,100,100",0,"613045,612045,611045",1;1;1
2000024,2,0,1,"100,100,100",0,"613046,612046,611046",1;1;1
2000025,2,0,1,"100,100,100",0,"623031,622031,621031",1;1;1
2000026,2,0,1,"100,100,100",0,"623032,622032,621032",1;1;1
2000027,2,0,1,"100,100,100",0,"623033,622033,621033",1;1;1
2000028,2,0,1,"100,100,100",0,"623034,622034,621034",1;1;1
2000029,2,0,1,"100,100,100",0,"623035,622035,621035",1;1;1
2000030,2,0,1,"100,100,100",0,"623036,622036,621036",1;1;1
2000031,2,0,1,"100,100,100",0,"623061,622061,621061",1;1;1
2000032,2,0,1,"100,100,100",0,"623062,622062,621062",1;1;1
2000033,2,0,1,"100,100,100",0,"623063,622063,621063",1;1;1
2000034,2,0,1,"100,100,100",0,"623064,622064,621064",1;1;1
2000035,2,0,1,"100,100,100",0,"623065,622065,621065",1;1;1
2000036,2,0,1,"100,100,100",0,"623066,622066,621066",1;1;1
2000037,2,0,1,"100,100,100",0,"633021,632021,631021",1;1;1
2000038,2,0,1,"100,100,100",0,"633022,632022,631022",1;1;1
2000039,2,0,1,"100,100,100",0,"633023,632023,631023",1;1;1
2000040,2,0,1,"100,100,100",0,"633024,632024,631024",1;1;1
2000041,2,0,1,"100,100,100",0,"633025,632025,631025",1;1;1
2000042,2,0,1,"100,100,100",0,"633026,632026,631026",1;1;1
2000043,2,0,1,"100,100,100",0,"633031,632031,631031",1;1;1
2000044,2,0,1,"100,100,100",0,"633032,632032,631032",1;1;1
2000045,2,0,1,"100,100,100",0,"633033,632033,631033",1;1;1
2000046,2,0,1,"100,100,100",0,"633034,632034,631034",1;1;1
2000047,2,0,1,"100,100,100",0,"633035,632035,631035",1;1;1
2000048,2,0,1,"100,100,100",0,"633036,632036,631036",1;1;1
2000049,1,0,1,10000,0,613011,1
2000050,1,0,1,10000,0,613012,1
2000051,1,0,1,10000,0,613013,1
2000052,1,0,1,10000,0,613014,1
2000053,1,0,1,10000,0,613015,1
2000054,1,0,1,10000,0,613016,1
2000055,1,0,1,10000,0,613021,1
2000056,1,0,1,10000,0,613022,1
2000057,1,0,1,10000,0,613023,1
2000058,1,0,1,10000,0,613024,1
2000059,1,0,1,10000,0,613025,1
2000060,1,0,1,10000,0,613026,1
2000061,1,0,1,10000,0,613031,1
2000062,1,0,1,10000,0,613032,1
2000063,1,0,1,10000,0,613033,1
2000064,1,0,1,10000,0,613034,1
2000065,1,0,1,10000,0,613035,1
2000066,1,0,1,10000,0,613036,1
2000067,1,0,1,10000,0,613041,1
2000068,1,0,1,10000,0,613042,1
2000069,1,0,1,10000,0,613043,1
2000070,1,0,1,10000,0,613044,1
2000071,1,0,1,10000,0,613045,1
2000072,1,0,1,10000,0,613046,1
2000073,1,0,1,10000,0,623031,1
2000074,1,0,1,10000,0,623032,1
2000075,1,0,1,10000,0,623033,1
2000076,1,0,1,10000,0,623034,1
2000077,1,0,1,10000,0,623035,1
2000078,1,0,1,10000,0,623036,1
2000079,1,0,1,10000,0,623061,1
2000080,1,0,1,10000,0,623062,1
2000081,1,0,1,10000,0,623063,1
2000082,1,0,1,10000,0,623064,1
2000083,1,0,1,10000,0,623065,1
2000084,1,0,1,10000,0,623066,1
2000085,1,0,1,10000,0,633021,1
2000086,1,0,1,10000,0,633022,1
2000087,1,0,1,10000,0,633023,1
2000088,1,0,1,10000,0,633024,1
2000089,1,0,1,10000,0,633025,1
2000090,1,0,1,10000,0,633026,1
2000091,1,0,1,10000,0,633031,1
2000092,1,0,1,10000,0,633032,1
2000093,1,0,1,10000,0,633033,1
2000094,1,0,1,10000,0,633034,1
2000095,1,0,1,10000,0,633035,1
2000096,1,0,1,10000,0,633036,1
2000097,1,0,1,10000,0,612011,1
2000098,1,0,1,10000,0,612012,1
2000099,1,0,1,10000,0,612013,1
2000100,1,0,1,10000,0,612014,1
2000101,1,0,1,10000,0,612015,1
2000102,1,0,1,10000,0,612016,1
2000103,1,0,1,10000,0,612021,1
2000104,1,0,1,10000,0,612022,1
2000105,1,0,1,10000,0,612023,1
2000106,1,0,1,10000,0,612024,1
2000107,1,0,1,10000,0,612025,1
2000108,1,0,1,10000,0,612026,1
2000109,1,0,1,10000,0,612031,1
2000110,1,0,1,10000,0,612032,1
2000111,1,0,1,10000,0,612033,1
2000112,1,0,1,10000,0,612034,1
2000113,1,0,1,10000,0,612035,1
2000114,1,0,1,10000,0,612036,1
2000115,1,0,1,10000,0,612041,1
2000116,1,0,1,10000,0,612042,1
2000117,1,0,1,10000,0,612043,1
2000118,1,0,1,10000,0,612044,1
2000119,1,0,1,10000,0,612045,1
2000120,1,0,1,10000,0,612046,1
2000121,1,0,1,10000,0,622031,1
2000122,1,0,1,10000,0,622032,1
2000123,1,0,1,10000,0,622033,1
2000124,1,0,1,10000,0,622034,1
2000125,1,0,1,10000,0,622035,1
2000126,1,0,1,10000,0,622036,1
2000127,1,0,1,10000,0,622061,1
2000128,1,0,1,10000,0,622062,1
2000129,1,0,1,10000,0,622063,1
2000130,1,0,1,10000,0,622064,1
2000131,1,0,1,10000,0,622065,1
2000132,1,0,1,10000,0,622066,1
2000133,1,0,1,10000,0,632021,1
2000134,1,0,1,10000,0,632022,1
2000135,1,0,1,10000,0,632023,1
2000136,1,0,1,10000,0,632024,1
2000137,1,0,1,10000,0,632025,1
2000138,1,0,1,10000,0,632026,1
2000139,1,0,1,10000,0,632031,1
2000140,1,0,1,10000,0,632032,1
2000141,1,0,1,10000,0,632033,1
2000142,1,0,1,10000,0,632034,1
2000143,1,0,1,10000,0,632035,1
2000144,1,0,1,10000,0,632036,1
2000145,1,0,1,10000,0,611011,1
2000146,1,0,1,10000,0,611012,1
2000147,1,0,1,10000,0,611013,1
2000148,1,0,1,10000,0,611014,1
2000149,1,0,1,10000,0,611015,1
2000150,1,0,1,10000,0,611016,1
2000151,1,0,1,10000,0,611021,1
2000152,1,0,1,10000,0,611022,1
2000153,1,0,1,10000,0,611023,1
2000154,1,0,1,10000,0,611024,1
2000155,1,0,1,10000,0,611025,1
2000156,1,0,1,10000,0,611026,1
2000157,1,0,1,10000,0,611031,1
2000158,1,0,1,10000,0,611032,1
2000159,1,0,1,10000,0,611033,1
2000160,1,0,1,10000,0,611034,1
2000161,1,0,1,10000,0,611035,1
2000162,1,0,1,10000,0,611036,1
2000163,1,0,1,10000,0,611041,1
2000164,1,0,1,10000,0,611042,1
2000165,1,0,1,10000,0,611043,1
2000166,1,0,1,10000,0,611044,1
2000167,1,0,1,10000,0,611045,1
2000168,1,0,1,10000,0,611046,1
2000169,1,0,1,10000,0,621031,1
2000170,1,0,1,10000,0,621032,1
2000171,1,0,1,10000,0,621033,1
2000172,1,0,1,10000,0,621034,1
2000173,1,0,1,10000,0,621035,1
2000174,1,0,1,10000,0,621036,1
2000175,1,0,1,10000,0,621061,1
2000176,1,0,1,10000,0,621062,1
2000177,1,0,1,10000,0,621063,1
2000178,1,0,1,10000,0,621064,1
2000179,1,0,1,10000,0,621065,1
2000180,1,0,1,10000,0,621066,1
2000181,1,0,1,10000,0,631021,1
2000182,1,0,1,10000,0,631022,1
2000183,1,0,1,10000,0,631023,1
2000184,1,0,1,10000,0,631024,1
2000185,1,0,1,10000,0,631025,1
2000186,1,0,1,10000,0,631026,1
2000187,1,0,1,10000,0,631031,1
2000188,1,0,1,10000,0,631032,1
2000189,1,0,1,10000,0,631033,1
2000190,1,0,1,10000,0,631034,1
2000191,1,0,1,10000,0,631035,1
2000192,1,0,1,10000,0,631036,1
2010000,2,0,1,"100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100",0,"611011,612011,613011,611012,612012,613012,611013,612013,613013,611014,612014,613014,611015,612015,613015,611016,612016,613016",1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2010001,2,0,1,"100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100",0,"611021,612021,613021,611022,612022,613022,611023,612023,613023,611024,612024,613024,611025,612025,613025,611026,612026,613026",1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2010002,2,0,1,"100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100",0,"611031,612031,613031,611032,612032,613032,611033,612033,613033,611034,612034,613034,611035,612035,613035,611036,612036,613036",1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2010003,2,0,1,"100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100",0,"611041,612041,613041,611042,612042,613042,611043,612043,613043,611044,612044,613044,611045,612045,613045,611046,612046,613046",1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2010004,2,0,1,"100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100",0,"621031,622031,623031,621032,622032,623032,621033,622033,623033,621034,622034,623034,621035,622035,623035,621036,622036,623036",1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2010005,2,0,1,"100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100",0,"621061,622061,623061,621062,622062,623062,621063,622063,623063,621064,622064,623064,621065,622065,623065,621066,622066,623066",1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2010006,2,0,1,"100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100",0,"631021,632021,633021,631022,632022,633022,631023,632023,633023,631024,632024,633024,631025,632025,633025,631026,632026,633026",1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2010007,2,0,1,"100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100",0,"631031,632031,633031,631032,632032,633032,631033,632033,633033,631034,632034,633034,631035,632035,633035,631036,632036,633036",1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1100100,2,0,1,"1500,1500,1500,1500,1500,1500,1500",0,"1006201,1006202,1006203,1006204,1006205,1006206,1006207",1;1;1;1;1;1;1
1100101,1,0,1,10000,0,1006201,1
1100102,1,0,1,10000,0,1006202,1
1100103,1,0,1,10000,0,1006203,1
1100104,1,0,1,10000,0,1006204,1
1100105,1,0,1,10000,0,1006205,1
1100106,1,0,1,10000,0,1006206,1
1100107,1,0,1,10000,0,1006207,1
1200001,1,0,1,10000,0,1001001,1
1200002,1,0,1,10000,0,1000003,4000
1200003,1,0,1,10000,0,1006507,1
1200004,1,0,1,10000,0,1002141,3
1200005,1,0,1,10000,0,1006507,2
1200006,1,0,1,10000,0,1000003,4000
1200007,1,0,1,10000,0,1006507,1
1200008,1,0,1,10000,0,1000003,5000
1200009,1,0,1,10000,0,1006507,2
1200010,1,0,1,10000,0,1006401,1
1200011,1,0,1,10000,0,1000003,4000
1200012,1,0,1,10000,0,1006507,1
1200013,1,0,1,10000,0,1002141,3
1200014,1,0,1,10000,0,1000003,4000
1200015,1,0,1,10000,0,1001001,1
1200016,1,0,1,10000,0,1000003,4000
1200017,1,0,1,10000,0,1006507,1
1200018,1,0,1,10000,0,1000003,5000
1200019,1,0,1,10000,0,1006507,2
1200020,1,0,1,10000,0,1006401,1
1200021,1,0,1,10000,0,1000003,4000
1200022,1,0,1,10000,0,1006507,2
1200023,1,0,1,10000,0,1002142,1
1200024,1,0,1,10000,0,1000003,4000
1200025,1,0,1,10000,0,1006401,1
1200026,1,0,1,10000,0,1000003,4000
1200027,1,0,1,10000,0,1006507,1
1200028,1,0,1,10000,0,1000003,5000
1200029,1,0,1,10000,0,1006507,2
1200030,1,0,1,"10000,10000",0,"1001001,1001024",1;1
1200031,1,0,1,10000,0,1000003,4000
1200032,1,0,1,10000,0,1006507,1
1200033,1,0,1,10000,0,1002142,1
1200034,1,0,1,10000,0,1006507,2
1200035,1,0,1,10000,0,1006402,1
1200036,1,0,1,10000,0,1000003,4000
1200037,1,0,1,10000,0,1006507,1
1200038,1,0,1,10000,0,1000003,5000
1200039,1,0,1,10000,0,1006507,2
1200040,1,0,1,10000,0,1006402,1
1200041,1,0,1,10000,0,1000003,4000
1200042,1,0,1,10000,0,1006507,1
1200043,1,0,1,10000,0,1002142,1
1200044,1,0,1,10000,0,1006507,2
1200045,1,0,1,10000,0,1001001,1
1200046,1,0,1,10000,0,1000003,4000
1200047,1,0,1,10000,0,1006507,1
1200048,1,0,1,10000,0,1000003,5000
1200049,1,0,1,10000,0,1006507,1
1200050,1,0,1,10000,0,1006402,1
1200051,1,0,1,10000,0,1000003,4000
1200052,1,0,1,10000,0,1006507,1
1200053,1,0,1,10000,0,1002142,1
1200054,1,0,1,10000,0,1006507,2
1200055,1,0,1,10000,0,1006403,1
1200056,1,0,1,10000,0,1000003,4000
1200057,1,0,1,10000,0,1006507,1
1200058,1,0,1,10000,0,1000003,5000
1200059,1,0,1,10000,0,1006507,2
1200060,1,0,1,"10000,10000",0,"1001001,1001024",1;1
1200099,1,0,1,10000,0,1000003,3500
1210001,1,0,1,10000,0,1001001,2
1210002,1,0,1,10000,0,1000003,16000
1210003,1,0,1,10000,0,1006507,4
1210004,1,0,1,10000,0,1002141,12
1210005,1,0,1,10000,0,1006507,8
1210006,1,0,1,10000,0,1000003,16000
1210007,1,0,1,10000,0,1006507,4
1210008,1,0,1,"10000,10000",0,"1000003,1001024",20000;1
1210009,1,0,1,10000,0,1006507,8
1210010,1,0,1,10000,0,1006401,4
1210011,1,0,1,10000,0,1000003,16000
1210012,1,0,1,10000,0,1006507,4
1210013,1,0,1,10000,0,1002141,12
1210014,1,0,1,10000,0,1000003,16000
1210015,1,0,1,10000,0,1001001,2
1210016,1,0,1,"10000,10000",0,"1000003,1001024",16000;1
1210017,1,0,1,10000,0,1006507,4
1210018,1,0,1,10000,0,1000003,20000
1210019,1,0,1,10000,0,1006507,8
1210020,1,0,1,10000,0,1006401,4
1210021,1,0,1,10000,0,1000003,16000
1210022,1,0,1,10000,0,1006507,8
1210023,1,0,1,10000,0,1002142,4
1210024,1,0,1,"10000,10000",0,"1000003,1001024",16000;1
1210025,1,0,1,10000,0,1006401,4
1210026,1,0,1,10000,0,1000003,16000
1210027,1,0,1,10000,0,1006507,4
1210028,1,0,1,10000,0,1000003,20000
1210029,1,0,1,10000,0,1006507,8
1210030,1,0,1,10000,0,1001001,3
1210031,1,0,1,10000,0,1000003,16000
1210032,1,0,1,"10000,10000",0,"1006507,1001024",4;1
1210033,1,0,1,10000,0,1002142,4
1210034,1,0,1,10000,0,1006507,8
1210035,1,0,1,10000,0,1006402,4
1210036,1,0,1,10000,0,1000003,16000
1210037,1,0,1,10000,0,1006507,4
1210038,1,0,1,10000,0,1000003,20000
1210039,1,0,1,10000,0,1006507,8
1210040,1,0,1,"10000,10000",0,"1006402,1001024",4;1
1210041,1,0,1,10000,0,1000003,16000
1210042,1,0,1,10000,0,1006507,4
1210043,1,0,1,10000,0,1002142,4
1210044,1,0,1,10000,0,1006507,8
1210045,1,0,1,"10000,10000",0,"1001001,1002171",3;1
1210046,1,0,1,10000,0,1000003,16000
1210047,1,0,1,10000,0,1006507,4
1210048,1,0,1,"10000,10000",0,"1000003,1001024",20000;1
1210049,1,0,1,10000,0,1006507,4
1210050,1,0,1,10000,0,1006402,4
1210051,1,0,1,10000,0,1000003,16000
1210052,1,0,1,10000,0,1006507,4
1210053,1,0,1,10000,0,1002142,4
1210054,1,0,1,10000,0,1006507,8
1210055,1,0,1,10000,0,1006403,4
1210056,1,0,1,"10000,10000",0,"1000003,1001024",16000;1
1210057,1,0,1,10000,0,1006507,4
1210058,1,0,1,10000,0,1000003,20000
1210059,1,0,1,10000,0,1006507,8
1210060,1,0,1,"10000,10000",0,"1001001,1006400",3;1
1210099,1,0,1,10000,0,1000003,5500
6010001,1,0,1,"10000,10000,10000",0,"1000002,1006710,1006222",30;20;10
6010002,1,0,1,"10000,10000",0,"1006710,1006222",30;10
6010003,1,0,1,"10000,10000",0,"1006710,1006222",40;10
6010004,1,0,1,"10000,10000",0,"1006710,1006222",60;10
6010005,1,0,1,"10000,10000,10000",0,"1000002,1006710,1006222",30;20;10
6010006,1,0,1,"10000,10000",0,"1006710,1006222",30;10
6010007,1,0,1,"10000,10000",0,"1006710,1006222",40;10
6010008,1,0,1,"10000,10000",0,"1006710,1006222",60;10
6010009,1,0,1,"10000,10000,10000",0,"1000002,1006710,1006222",30;20;10
6010010,1,0,1,"10000,10000",0,"1006710,1006222",30;10
6010011,1,0,1,"10000,10000",0,"1006710,1006222",40;10
6010012,1,0,1,"10000,10000",0,"1006710,1006222",60;10
6010013,1,0,1,"10000,10000,10000",0,"1000002,1006710,1006222",30;20;10
6010014,1,0,1,"10000,10000",0,"1006710,1006222",30;10
6010015,1,0,1,"10000,10000",0,"1006710,1006222",40;10
6010016,1,0,1,"10000,10000",0,"1006710,1006222",60;10
6010017,1,0,1,"10000,10000,10000",0,"1000002,1006710,1006222",30;20;10
6010018,1,0,1,"10000,10000",0,"1006710,1006222",30;10
6010019,1,0,1,"10000,10000",0,"1006710,1006222",40;10
6010020,1,0,1,"10000,10000",0,"1006710,1006222",60;10
6010021,1,0,1,"10000,10000,10000",0,"1000002,1006710,1006222",30;20;10
6010022,1,0,1,"10000,10000",0,"1006710,1006222",30;10
6010023,1,0,1,"10000,10000",0,"1006710,1006222",40;10
6010024,1,0,1,"10000,10000",0,"1006710,1006222",60;10
6010025,1,0,1,"10000,10000,10000",0,"1000002,1006710,1006222",30;20;10
6010026,1,0,1,"10000,10000",0,"1006710,1006222",30;10
6010027,1,0,1,"10000,10000",0,"1006710,1006222",40;10
6010028,1,0,1,"10000,10000",0,"1006710,1006222",60;10
6010029,1,0,1,"10000,10000,10000",0,"1000002,1006710,1006222",30;20;10
6010030,1,0,1,"10000,10000",0,"1006710,1006222",30;10
6010031,1,0,1,"10000,10000",0,"1006710,1006222",40;10
6010032,1,0,1,"10000,10000",0,"1006710,1006222",60;10
1001,1,0,1,"10000,10000",0,"3016011,1001001",1;1
1002,1,0,1,"10000,10000",0,"1001001,1006205",1;5
1003,1,0,1,"10000,10000",0,"1001001,1006506",1;10
1004,1,0,1,"10000,10000",0,"1001001,1006114",1;10
1005,1,0,1,"10000,10000",0,"1001001,1006204",1;5
1006,1,0,1,"10000,10000",0,"1001001,1006505",1;10
1007,1,0,1,"10000,10000",0,"1002910,1002103",1;10
1008,1,0,1,"10000,10000",0,"1001001,1006401",1;10
1009,1,0,1,"10000,10000",0,"1001001,1006222",1;30
1010,1,0,1,"10000,10000",0,"1001001,1006402",1;10
1011,1,0,1,"10000,10000",0,"1001001,1002121",1;10
1012,1,0,1,"10000,10000",0,"1001001,1006403",2;10
1013,1,0,1,10000,0,1000002,250
1014,1,0,1,10000,0,1000002,250
1015,1,0,1,10000,0,1000002,250
1016,1,0,1,10000,0,1000002,250
1017,1,0,1,10000,0,3000005,1
1018,1,0,1,10000,0,1002171,1
1019,1,0,1,10000,0,1006507,15
1020,1,0,1,10000,0,1002102,10
1021,1,0,1,10000,0,1006402,10
1022,1,0,1,10000,0,1002171,1
1023,1,0,1,10000,0,1006222,50
1024,1,0,1,10000,0,1000003,150000
1025,1,0,1,10000,0,1006400,1
1026,1,0,1,"10000,10000,10000",0,"1006505,1002133,1000003",2;2;1000
1027,1,0,1,"10000,10000,10000",0,"1006505,1002133,1000003",2;2;1000
1028,1,0,1,"10000,10000,10000",0,"1006505,1002133,1000003",2;3;2000
1029,1,0,1,"10000,10000,10000",0,"1006505,1002133,1000003",3;3;2000
1030,1,0,1,"10000,10000,10000",0,"1006505,1002133,1000003",3;3;2000
1031,1,0,1,"10000,10000,10000",0,"1006505,1001024,1000003",5;1;2000
1032,1,0,1,"10000,10000,10000",0,"1006505,1002133,1000003",3;4;2000
1033,1,0,1,"10000,10000,10000",0,"1006505,1002122,1000003",3;2;4000
1034,1,0,1,"10000,10000,10000",0,"1006505,1002122,1000003",3;2;4000
1035,1,0,1,"10000,10000,10000",0,"1006505,1002122,1000003",3;3;4000
1036,1,0,1,"10000,10000,10000",0,"1006505,1002122,1000003",3;3;4000
1037,1,0,1,"10000,10000,10000",0,"3013004,1002141,1001024",1;3;1
1038,1,0,1,"10000,10000,10000",0,"1006505,1002122,1000003",3;4;4000
1039,1,0,1,"10000,10000,10000",0,"1006505,1002122,1000003",3;4;4000
1040,1,0,1,"10000,10000,10000",0,"1006505,1002122,1000003",3;5;4000
1041,1,0,1,"10000,10000,10000",0,"1006505,1002122,1000003",3;5;4000
1042,1,0,1,"10000,10000,10000",0,"1006505,1002122,1000003",3;5;4000
1043,1,0,1,"10000,10000,10000",0,"1002103,1001024,1000003",3;1;18000
1044,1,0,1,"10000,10000",0,"1006505,1000003",3;3000
1045,1,0,1,"10000,10000",0,"1006505,1000003",3;3000
1046,1,0,1,"10000,10000",0,"1006505,1000003",3;3000
1047,1,0,1,"10000,10000",0,"1006505,1000003",3;3000
1048,1,0,1,"10000,10000",0,"1006505,1000003",3;3000
1049,1,0,1,"10000,10000,10000",0,"1009005,1002141,1001025",1;3;1
1050,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1051,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1052,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1053,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1054,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1055,1,0,1,"10000,10000",0,"1002103,1001025",5;1
1056,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1057,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1058,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1059,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1060,1,0,1,"10000,10000",0,"1006506,1000003",2;7000
1061,1,0,1,"10000,10000",0,"3000004,1001025",1;1
1062,1,0,1,"10000,10000",0,"1006506,1000003",3;10000
1063,1,0,1,"10000,10000",0,"1006506,1000003",3;10000
1064,1,0,1,"10000,10000",0,"1006506,1000003",3;10000
1065,1,0,1,"10000,10000",0,"1006506,1000003",2;10000
1066,1,0,1,"10000,10000",0,"1006506,1000003",3;10000
1067,1,0,1,"10000,10000,10000",0,"1009005,1002142,1001025",1;3;1
1068,1,0,1,"10000,10000",0,"1006506,1000003",3;12500
1069,1,0,1,"10000,10000",0,"1006506,1000003",3;12500
1070,1,0,1,"10000,10000",0,"1006506,1000003",3;12500
1071,1,0,1,"10000,10000",0,"1006506,1000003",3;12500
1072,1,0,1,"10000,10000",0,"1006506,1000003",3;12500
1073,1,0,1,"10000,10000,10000",0,"1009005,1002102,1001025",1;3;1
1074,1,0,1,"10000,10000",0,"1006506,1000003",3;15000
1075,1,0,1,"10000,10000",0,"1006507,1000003",2;15000
1076,1,0,1,"10000,10000",0,"1006507,1000003",2;15000
1077,1,0,1,"10000,10000",0,"1006507,1000003",2;15000
1078,1,0,1,"10000,10000",0,"1006507,1000003",2;15000
1079,1,0,1,"10000,10000,10000",0,"1009005,1002142,1001025",1;5;1
1080,1,0,1,"10000,10000",0,"1006507,1000003",2;18000
1081,1,0,1,"10000,10000",0,"1006507,1000003",2;18000
1082,1,0,1,"10000,10000",0,"1006507,1000003",2;18000
1083,1,0,1,"10000,10000",0,"1006507,1000003",2;18000
1084,1,0,1,"10000,10000",0,"1006507,1000003",2;18000
1085,1,0,1,"10000,10000,10000",0,"1009005,1002102,1001025",1;5;1
1086,1,0,1,"10000,10000",0,"1006507,1000003",2;20000
1087,1,0,1,"10000,10000",0,"1006507,1000003",2;20000
1088,1,0,1,"10000,10000",0,"1006507,1000003",2;20000
1089,1,0,1,"10000,10000",0,"1006507,1000003",2;20000
1090,1,0,1,"10000,10000",0,"1006507,1000003",3;20000
1091,1,0,1,"10000,10000,10000",0,"3014030,1002102,1001025",1;10;1
1092,1,0,1,10000,0,1000002,60
1093,1,0,1,10000,0,1006507,8
1094,1,0,1,10000,0,1001037,40
1095,1,0,1,10000,0,1001024,2
1096,1,0,1,10000,0,1000002,60
1097,1,0,1,10000,0,1001025,2
1098,1,0,1,10000,0,3016068,1
1099,1,0,1,10000,0,1001037,40
1100,1,0,1,10000,0,1006508,4
1101,1,0,1,10000,0,1002121,5
1102,1,0,1,"10000,10000",0,"1006507,1000002",3;10
1103,1,0,1,"10000,10000",0,"1006507,1000002",3;10
1104,1,0,1,"10000,10000",0,"1006507,1000002",3;10
1105,1,0,1,"10000,10000",0,"1006507,1000002",4;10
1106,1,0,1,"10000,10000",0,"1006507,1000002",4;10
1107,1,0,1,"10000,10000",0,"1006507,1000002",4;10
1108,1,0,1,"10000,10000",0,"1006507,1000002",4;10
1109,1,0,1,"10000,10000",0,"1006507,1000002",4;10
1110,1,0,1,"10000,10000",0,"1006507,1000002",4;10
1111,1,0,1,"10000,10000",0,"1002121,1000002",3;10
1112,1,0,1,"10000,10000",0,"1001024,1000002",1;10
1113,1,0,1,"10000,10000",0,"1001024,1000002",1;10
1114,1,0,1,"10000,10000",0,"1001024,1000002",1;10
1115,1,0,1,"10000,10000",0,"1001024,1000002",1;10
1116,1,0,1,"10000,10000",0,"1001024,1000002",1;10
1117,1,0,1,"10000,10000",0,"1001024,1000002",1;10
1118,1,0,1,"10000,10000",0,"1001024,1000002",1;10
1119,1,0,1,"10000,10000",0,"1001024,1000002",1;10
1120,1,0,1,"10000,10000",0,"1001024,1000002",1;10
1121,1,0,1,"10000,10000",0,"1002121,1000002",3;10
1122,1,0,1,"10000,10000",0,"1006401,1000002",8;10
1123,1,0,1,"10000,10000",0,"1006401,1000002",8;10
